GEOID,XCoord,YCoord,RoadbedDist,BlockHeight
3.6005E+14,-73.85514679,40.80659909,6.243892512,1.150041
3.6005E+14,-73.85698315,40.80665268,0,1.205076
3.6005E+14,-73.8571312,40.80733794,6.590067179,1.288347
3.6005E+14,-73.85752726,40.80776037,0.342215485,1.22414
3.6005E+14,-73.85756754,40.80628163,4.201156327,1.581699
3.6005E+14,-73.85771572,40.80649029,3.031236708,2.048458
3.6005E+14,-73.85786175,40.80673206,0,0.3688
3.6005E+14,-73.85516381,40.80594014,10.81546314,2.066592
3.6005E+14,-73.85621688,40.80635719,0,1.403482
3.6005E+14,-73.85732592,40.80607002,0,1.644922
3.6005E+14,-73.8573095,40.8058657,0,2.135369
3.6005E+14,-73.8571722,40.80566239,0,1.752997
3.6005E+14,-73.85706522,40.80532336,59.02981312,0.284211
3.6005E+14,-73.85703496,40.81455209,4.671026508,2.535437
3.6005E+14,-73.85798544,40.8145013,17.0816944,1.96314
3.6005E+14,-73.85895056,40.81489874,19.50014485,0.676817
3.6005E+14,-73.8573862,40.8132112,0.608926962,0
3.6005E+14,-73.85648062,40.81263843,9.466417418,1.206808
3.6005E+14,-73.8558427,40.81117016,3.917076391,0
3.6005E+14,-73.8528056,40.8152308,21.78834292,0.065262
3.6005E+14,-73.85448714,40.81469676,14.99922677,0
3.6005E+14,-73.8523619,40.81220571,27.9432164,0.924434
3.6005E+14,-73.85550222,40.81256602,4.608765826,1.688522
3.6005E+14,-73.85443723,40.81245992,65.307014,1.749509
3.6005E+14,-73.85397792,40.81061024,6.844570603,1.530424
3.6005E+14,-73.85501587,40.81046702,7.120920249,1.686908
3.6005E+14,-73.85041138,40.8089839,20.19703329,0.658675
3.6005E+14,-73.85142675,40.80879521,14.99472788,1.7061
3.6005E+14,-73.85245125,40.80868167,7.008032726,1.38689
3.6005E+14,-73.85352658,40.80888516,5.68546035,1.323165
3.6005E+14,-73.85453114,40.80914248,5.069756014,0.804828
3.6005E+14,-73.85412214,40.80762407,11.95088273,2.347527
3.6005E+14,-73.85364108,40.80710328,6.348184247,3.236314
3.6005E+14,-73.85286839,40.8057882,48.31300653,2.708802
3.6005E+14,-73.85124026,40.80571488,59.73337069,1.480149
3.6005E+14,-73.85183485,40.80748749,26.59167416,0
3.6005E+14,-73.84869675,40.8062958,118.2414944,0
3.6005E+14,-73.85540867,40.80508923,167.8814364,0.412963
3.6005E+14,-73.84737427,40.81387202,7.061400554,1.639467
3.6005E+14,-73.84840006,40.81388681,5.799348076,1.534854
3.6005E+14,-73.84943727,40.81407834,4.188527714,1.352515
3.6005E+14,-73.84848944,40.81281076,8.241766761,0
3.6005E+14,-73.84699526,40.81230971,5.930378862,1.545033
3.6005E+14,-73.84640479,40.81282132,26.21265903,0
3.6005E+14,-73.84672504,40.81115124,3.21697759,0
3.6005E+14,-73.85989831,40.82070191,10.19059602,3.352847
3.6005E+14,-73.85849003,40.81652684,8.838657034,1.714102
3.6005E+14,-73.85942618,40.81638411,11.00867771,1.807242
3.6005E+14,-73.86035516,40.81654776,4.873422885,2.905392
3.6005E+14,-73.86120103,40.81693589,0,0
3.6005E+14,-73.86128179,40.81601146,16.18816322,2.111143
3.6005E+14,-73.86037041,40.81559707,5.25197077,0.896965
3.6005E+14,-73.85679284,40.82261169,7.47105735,4.041739
3.6005E+14,-73.85592391,40.82123476,6.635000525,4.295558
3.6005E+14,-73.85748786,40.8210257,6.92020663,1.703291
3.6005E+14,-73.85699476,40.81890587,4.249325804,1.777935
3.6005E+14,-73.85543253,40.81912494,6.493495806,0.009972
3.6005E+14,-73.85489842,40.81703261,5.161539852,0.133441
3.6005E+14,-73.85646952,40.8167816,7.533646699,2.521531
3.6005E+14,-73.85752785,40.81665736,8.796668025,1.706283
3.6005E+14,-73.85847526,40.81869863,7.836882277,1.271894
3.6005E+14,-73.85990196,40.81851598,7.711863706,2.081086
3.6005E+14,-73.8608297,40.81838964,6.203960497,2.299323
3.6005E+14,-73.8617547,40.81829048,3.841943515,2.337536
3.6005E+14,-73.86192686,40.81728548,4.773643584,0
3.6005E+14,-73.92895347,40.80924968,3.770084764,0
3.6005E+14,-73.9290789,40.80912759,5.129187485,0
3.6005E+14,-73.92940225,40.80885056,7.965855099,2.988404
3.6005E+14,-73.92994532,40.8082962,5.949309879,3.182391
3.6005E+14,-73.92827641,40.80761653,5.100125666,3.231267
3.6005E+14,-73.92802259,40.80819493,5.67741181,0
3.6005E+14,-73.92751448,40.80838649,8.061728481,0
3.6005E+14,-73.92556798,40.80750859,7.462817938,0
3.6005E+14,-73.9257386,40.80716714,6.287885523,0
3.6005E+14,-73.92611688,40.80671357,6.965561395,2.907539
3.6005E+14,-73.9235601,40.8056328,6.790348603,3.671855
3.6005E+14,-73.92275391,40.80594007,6.075345076,0
3.6005E+14,-73.9225974,40.80627864,4.871535024,0
3.6005E+14,-73.91982019,40.80513232,9.892924054,0
3.6005E+14,-73.92006821,40.80481694,6.276451459,0
3.6005E+14,-73.92043318,40.80431129,7.653608513,4.392395
3.6005E+14,-73.921736,40.80486439,11.51762845,3.542381
3.6005E+14,-73.92223049,40.80419458,6.361760274,7.106273
3.6005E+14,-73.92351662,40.80456206,14.98085431,3.534951
3.6005E+14,-73.92455581,40.80527527,7.122777386,0
3.6005E+14,-73.92661078,40.80603699,9.236787247,9.57689
3.6005E+14,-73.92875938,40.80694468,6.954670004,10.304759
3.6005E+14,-73.92092856,40.80364008,9.065859719,2.943508
3.6005E+14,-73.91718622,40.80418213,3.664342679,0
3.6005E+14,-73.91788337,40.80392641,6.397925659,0
3.6005E+14,-73.91911706,40.80374241,8.275357347,2.231802
3.6005E+14,-73.91857334,40.80263841,8.553590283,6.263443
3.6005E+14,-73.91804519,40.80313967,11.14467454,0
3.6005E+14,-73.91779764,40.80290562,9.389314347,3.959617
3.6005E+14,-73.91698272,40.80278694,6.377402975,0
3.6005E+14,-73.91789612,40.80344012,5.904917059,0
3.6005E+14,-73.91504769,40.80340823,5.315258161,0
3.6005E+14,-73.91597471,40.80360755,1.357724842,0
3.6005E+14,-73.91696307,40.80194761,8.156888846,0
3.6005E+14,-73.91577717,40.80291867,6.334618806,0
3.6005E+14,-73.91186538,40.80486416,4.534535401,0
3.6005E+14,-73.9129098,40.80405647,5.161588365,0
3.6005E+14,-73.910641,40.8051479,4.78038587,0
3.6005E+14,-73.90874456,40.8052994,9.026844957,3.252
3.6005E+14,-73.91027364,40.80421001,4.436577269,3.818812
3.6005E+14,-73.90947207,40.80472813,8.985683891,5.214843
3.6005E+14,-73.90806211,40.80407483,5.488675988,5.483596
3.6005E+14,-73.90749038,40.80465378,10.1512032,5.642591
3.6005E+14,-73.90635168,40.80399824,3.729141443,2.425045
3.6005E+14,-73.90692604,40.80343037,8.542673474,11.999465
3.6005E+14,-73.90754756,40.80281474,11.01260849,2.810678
3.6005E+14,-73.90868638,40.80346315,8.780174809,2.741508
3.6005E+14,-73.9093473,40.80284276,6.644448203,5.500876
3.6005E+14,-73.91074365,40.80353979,9.859819388,5.488731
3.6005E+14,-73.91196686,40.80402368,7.42223077,1.852458
3.6005E+14,-73.90995585,40.80225365,12.41141599,5.668363
3.6005E+14,-73.91128999,40.80292316,5.632160968,3.783838
3.6005E+14,-73.91265961,40.80347936,6.929361277,2.566236
3.6005E+14,-73.91334429,40.80296381,6.776312118,5.42035
3.6005E+14,-73.91414622,40.80339933,6.844480471,0
3.6005E+14,-73.91512817,40.80296823,4.971695545,0
3.6005E+14,-73.91602094,40.80235468,8.231827623,0
3.6005E+14,-73.91466822,40.80184658,7.621742139,3.212879
3.6005E+14,-73.91406674,40.80243906,6.42669245,3.579642
3.6005E+14,-73.91231951,40.80170739,10.90028315,4.588947
3.6005E+14,-73.91180622,40.80232555,7.750896537,4.320084
3.6005E+14,-73.91052737,40.80167939,10.04148049,4.87071
3.6005E+14,-73.91285943,40.80108209,10.92485943,8.186745
3.6005E+14,-73.90819457,40.80217483,18.72836747,4.424554
3.6005E+14,-73.90879438,40.80157953,6.668381549,0
3.6005E+14,-73.90937423,40.80100722,9.280822225,7.352128
3.6005E+14,-73.90996574,40.80041666,7.917388107,6.124351
3.6005E+14,-73.91110635,40.80108744,11.69018376,5.438323
3.6005E+14,-73.91171011,40.80048215,15.14117767,6.815151
3.6005E+14,-73.91057209,40.79981518,11.42887927,1.738967
3.6005E+14,-73.91117419,40.7992211,11.63367271,1.748105
3.6005E+14,-73.91231419,40.79989082,5.309814872,0
3.6005E+14,-73.9134053,40.80045533,4.952466449,3.584705
3.6005E+14,-73.91538083,40.80128713,7.776201717,3.48878
3.6005E+14,-73.90460004,40.80856053,6.96242448,0
3.6005E+14,-73.90590214,40.80754766,6.459075354,0
3.6005E+14,-73.90639319,40.8068646,11.14717096,7.979689
3.6005E+14,-73.90467136,40.8053401,35.26617773,2.097392
3.6005E+14,-73.90791657,40.80060224,14.53219345,0.600736
3.6005E+14,-73.90962808,40.79882198,53.25405768,0.204658
3.6005E+14,-73.9129781,40.79793526,180.9413988,4.857174
3.6005E+14,-73.91658792,40.79887325,74.76066644,0.437647
3.6005E+14,-73.92266316,40.80246715,23.08031395,0.879735
3.6005E+14,-73.92894885,40.80597645,10.8654352,0.639192
3.6005E+14,-73.91233324,40.79916464,19.32438841,0.121289
3.6005E+14,-73.91533426,40.80055724,12.47820295,4.996178
3.6005E+14,-73.91883382,40.80202082,12.24773312,3.12867
3.6005E+14,-73.91586205,40.80022294,30.16891664,3.734084
3.6005E+14,-73.91679922,40.79983737,19.9767598,2.533587
3.6005E+14,-73.90756201,40.8067528,6.773309568,0
3.6005E+14,-73.89844955,40.80069148,14.14000032,1.066066
3.6005E+14,-73.89784916,40.79636094,18.95338608,0
3.6005E+14,-73.86270884,40.81860509,8.284073512,1.655655
3.6005E+14,-73.86349103,40.81899941,0.621974429,0
3.6005E+14,-73.86362555,40.81797617,6.519617869,2.469355
3.6005E+14,-73.86453199,40.81789116,14.36922089,2.605445
3.6005E+14,-73.86547394,40.81776098,11.07716667,2.398082
3.6005E+14,-73.86270164,40.81767963,3.050967332,1.914898
3.6005E+14,-73.86219291,40.81602864,8.452130364,2.680944
3.6005E+14,-73.86311542,40.81590743,3.597352564,2.051393
3.6005E+14,-73.86404028,40.81578259,6.421005491,2.206018
3.6005E+14,-73.86498189,40.81565189,8.086850406,5.5848
3.6005E+14,-73.86958759,40.8195551,4.731322588,1.549739
3.6005E+14,-73.86871335,40.8192101,5.544020547,3.011102
3.6005E+14,-73.86786511,40.81743236,7.822544443,2.286829
3.6005E+14,-73.86694713,40.81554234,15.4099369,1.96712
3.6005E+14,-73.86787418,40.81962901,5.156423749,4.228575
3.6005E+14,-73.86503119,40.81972952,9.711211609,2.188161
3.6005E+14,-73.86597029,40.81988406,3.796377244,3.090652
3.6005E+14,-73.86693002,40.81975569,5.811554537,3.015126
3.6005E+14,-73.92688071,40.81038052,8.612971592,4.263506
3.6005E+14,-73.92735311,40.80972473,21.88125048,3.269806
3.6005E+14,-73.9263235,40.80929147,12.19965894,7.048059
3.6005E+14,-73.92585894,40.80995139,7.950296223,5.130749
3.6005E+14,-73.92679022,40.80867362,7.345939019,5.660568
3.6005E+14,-73.92778885,40.80911333,8.065018591,4.846961
3.6005E+14,-73.92866794,40.80952179,6.186347212,3.820388
3.6005E+14,-73.92426089,40.80923941,8.12547524,5.452357
3.6005E+14,-73.92476584,40.80858777,9.568401654,5.263137
3.6005E+14,-73.92517757,40.80796462,7.634440161,4.631351
3.6005E+14,-73.87199445,40.82455941,9.934497211,0
3.6005E+14,-73.87305026,40.82441574,8.428423344,0
3.6005E+14,-73.87301465,40.8242441,7.151573304,0
3.6005E+14,-73.87195957,40.82438673,3.922561187,0
3.6005E+14,-73.87289238,40.82352982,1.475227508,0
3.6005E+14,-73.87192685,40.82393189,5.193034274,0
3.6005E+14,-73.871571,40.82344987,11.35416162,0
3.6005E+14,-73.87216256,40.82282181,4.905327891,0
3.6005E+14,-73.87108826,40.81602084,60.13283204,0.006559
3.6005E+14,-73.91859635,40.80685201,7.365417927,5.818565
3.6005E+14,-73.91988331,40.80740131,7.471261429,7.956777
3.6005E+14,-73.91928177,40.8058972,8.032785737,5.04654
3.6005E+14,-73.92171252,40.80817805,7.428474197,5.61463
3.6005E+14,-73.92218791,40.80752984,6.670907267,4.068583
3.6005E+14,-73.92035969,40.8067555,10.03286748,5.921788
3.6005E+14,-73.92081025,40.80613749,6.944143349,7.137993
3.6005E+14,-73.92264224,40.80690256,7.804033693,3.65778
3.6005E+14,-73.91458233,40.80433265,10.37897962,1.909487
3.6005E+14,-73.91605286,40.80454811,11.60325769,5.379116
3.6005E+14,-73.91523662,40.80392325,7.157919623,3.102577
3.6005E+14,-73.91623169,40.8058523,7.788516998,4.281732
3.6005E+14,-73.91753054,40.805163,15.67258515,4.309879
3.6005E+14,-73.90945872,40.80616583,3.321371089,0
3.6005E+14,-73.91085427,40.80627053,4.80396537,4.041705
3.6005E+14,-73.91270806,40.80692842,8.667885941,7.05353
3.6005E+14,-73.91307888,40.80625894,6.005030112,3.157397
3.6005E+14,-73.91159991,40.80566717,13.20707601,2.367002
3.6005E+14,-73.9122316,40.80513242,6.698325883,2.46762
3.6005E+14,-73.91344926,40.80556634,5.351280961,2.424703
3.6005E+14,-73.9138998,40.80487827,10.72388503,4.873461
3.6005E+14,-73.91274006,40.8046907,3.623697432,0
3.6005E+14,-73.91536183,40.80721946,8.869661867,4.51064
3.6005E+14,-73.91577507,40.8065481,7.231067267,4.933209
3.6005E+14,-73.91498325,40.80787692,7.894953786,5.133348
3.6005E+14,-73.8738222,40.82412117,14.51719869,0
3.6005E+14,-73.87437935,40.82423906,10.69005502,0
3.6005E+14,-73.87652501,40.82395057,10.99578124,0
3.6005E+14,-73.87597826,40.82382443,8.296286443,0
3.6005E+14,-73.87886308,40.82346054,7.548721773,0
3.6005E+14,-73.87896596,40.823636,10.6149153,0
3.6005E+14,-73.8813167,40.82333998,12.60892585,0
3.6005E+14,-73.87502166,40.82293938,14.90571041,1.48361
3.6005E+14,-73.87731074,40.82265031,6.93522909,2.551398
3.6005E+14,-73.8782354,40.82252716,6.427810793,2.617781
3.6005E+14,-73.87915814,40.82240462,9.015781811,3.259641
3.6005E+14,-73.88008133,40.82227535,7.044069281,3.545182
3.6005E+14,-73.88130898,40.82312539,12.89629061,0
3.6005E+14,-73.88348777,40.82282916,2.565369034,0
3.6005E+14,-73.88350192,40.82302683,9.974237252,0
3.6005E+14,-73.88297628,40.82194912,25.33160877,4.004031
3.6005E+14,-73.881971,40.82201503,6.418094277,1.9484
3.6005E+14,-73.88101007,40.82215095,7.212723604,1.020335
3.6005E+14,-73.88117285,40.82004139,35.85064369,0.715561
3.6005E+14,-73.87311922,40.82117239,6.394348171,8.955702
3.6005E+14,-73.87455526,40.82097983,79.89857749,0
3.6005E+14,-73.87599063,40.82077825,9.139412486,8.489118
3.6005E+14,-73.87935103,40.82095557,11.91129009,4.328422
3.6005E+14,-73.8789495,40.81990549,6.190051267,3.13902
3.6005E+14,-73.87745925,40.82109584,4.633418944,3.081873
3.6005E+14,-73.87709325,40.82001372,9.994592836,4.338276
3.6005E+14,-73.90521692,40.81184915,6.471666943,0.0875
3.6005E+14,-73.90613314,40.81184859,7.56352447,5.94993
3.6005E+14,-73.90668066,40.81072449,4.993183413,0.766216
3.6005E+14,-73.90474467,40.81124084,6.353077617,4.710288
3.6005E+14,-73.9044297,40.81207302,7.803892325,0
3.6005E+14,-73.90620759,40.81023915,5.789950016,2.091749
3.6005E+14,-73.90696179,40.8094223,2.795670169,11.107857
3.6005E+14,-73.90551196,40.80970287,16.41127054,3.551661
3.6005E+14,-73.90397084,40.81080167,8.27261137,2.238463
3.6005E+14,-73.90443111,40.80949233,7.298479813,3.400097
3.6005E+14,-73.90695153,40.80795858,6.388317651,5.367838
3.6005E+14,-73.90851028,40.80781009,3.798949252,7.51725
3.6005E+14,-73.90950036,40.80805321,6.540672816,4.515594
3.6005E+14,-73.91044025,40.80831172,5.810492302,5.379339
3.6005E+14,-73.91133841,40.80856151,8.714033673,1.909057
3.6005E+14,-73.91182442,40.80764358,6.850293568,3.622076
3.6005E+14,-73.91094525,40.80737517,6.058095147,3.111667
3.6005E+14,-73.90949173,40.80694164,9.863345993,0.098324
3.6005E+14,-73.91249397,40.80832429,8.417273364,3.922762
3.6005E+14,-73.91338966,40.80864289,7.043241286,5.680291
3.6005E+14,-73.91391267,40.80983193,8.145469643,2.678292
3.6005E+14,-73.91527971,40.80947316,7.082286298,4.471201
3.6005E+14,-73.91426814,40.80924009,13.05175751,4.448787
3.6005E+14,-73.91464917,40.80858129,8.535967308,4.883933
3.6005E+14,-73.90753956,40.81068419,6.671030492,6.512595
3.6005E+14,-73.90844993,40.81087293,10.73889515,5.820984
3.6005E+14,-73.90936508,40.81106186,8.558945149,5.369671
3.6005E+14,-73.90974875,40.80999538,5.743936631,2.884262
3.6005E+14,-73.90883293,40.80980666,8.330832972,1.894636
3.6005E+14,-73.9078836,40.80960694,6.993192477,2.679152
3.6005E+14,-73.90818774,40.80874331,5.771796984,6.619037
3.6005E+14,-73.90914605,40.80894107,8.247782509,2.430352
3.6005E+14,-73.91006753,40.80913568,4.333592048,4.032933
3.6005E+14,-73.90995065,40.81278359,8.010727277,7.408782
3.6005E+14,-73.90704892,40.8120412,7.496922186,3.342979
3.6005E+14,-73.90796375,40.81222941,7.761012422,4.961728
3.6005E+14,-73.90887909,40.81241841,7.494206311,4.951978
3.6005E+14,-73.91217553,40.81146507,12.79763781,0.380947
3.6005E+14,-73.86225364,40.82039099,7.392836663,2.303348
3.6005E+14,-73.86318023,40.82025892,8.805438277,2.61313
3.6005E+14,-73.86409265,40.82026932,6.568768996,1.98396
3.6005E+14,-73.86502621,40.82067003,19.108182,1.016315
3.6005E+14,-73.86417789,40.81931759,10.03778359,0
3.6005E+14,-73.91750937,40.80854475,7.620934337,3.696933
3.6005E+14,-73.91813163,40.80754696,7.206117434,5.086535
3.6005E+14,-73.92306781,40.81088894,7.574982178,3.928525
3.6005E+14,-73.92377176,40.80992496,7.450966449,4.956508
3.6005E+14,-73.92455782,40.81190509,7.667147305,5.893322
3.6005E+14,-73.92520906,40.81137282,5.842104992,4.299956
3.6005E+14,-73.92583368,40.8108022,7.806829107,3.962346
3.6005E+14,-73.91998545,40.80999347,8.037033948,4.17856
3.6005E+14,-73.9203969,40.80934929,8.372276448,3.905787
3.6005E+14,-73.92083071,40.80868417,6.902166183,5.396867
3.6005E+14,-73.858505,40.82982203,10.19334659,1.98798
3.6005E+14,-73.85826094,40.82911229,26.51554936,3.524257
3.6005E+14,-73.85802042,40.8284022,6.713700483,3.304562
3.6005E+14,-73.85777903,40.82769282,6.108855745,3.502088
3.6005E+14,-73.8596669,40.82742692,7.692174212,1.580572
3.6005E+14,-73.85754165,40.82697201,5.478210134,1.43484
3.6005E+14,-73.9160422,40.81102165,6.55027728,6.448393
3.6005E+14,-73.91640258,40.81036426,9.055463472,4.483969
3.6005E+14,-73.9168412,40.80960223,7.634870318,2.113976
3.6005E+14,-73.91871433,40.81193504,8.948032982,4.766919
3.6005E+14,-73.91912783,40.81129597,7.842749677,3.601219
3.6005E+14,-73.91949941,40.81062468,8.190957497,4.59354
3.6005E+14,-73.92329776,40.81292884,6.817640963,0.268784
3.6005E+14,-73.92390786,40.81243038,9.858379863,4.296643
3.6005E+14,-73.9214746,40.81303908,7.609919274,4.792072
3.6005E+14,-73.92215577,40.81212161,8.839036992,7.777856
3.6005E+14,-73.86665658,40.8240368,15.08688352,2.878489
3.6005E+14,-73.86811764,40.8240115,8.793821034,1.276229
3.6005E+14,-73.86498735,40.82231156,9.04637976,2.770902
3.6005E+14,-73.86733444,40.82274144,5.35467035,0.142603
3.6005E+14,-73.86080125,40.82596639,5.644833567,0
3.6005E+14,-73.86451111,40.82552569,7.311338982,0
3.6005E+14,-73.8645285,40.82524598,8.413136875,0
3.6005E+14,-73.86072149,40.82565054,4.555835347,0
3.6005E+14,-73.86872011,40.82498439,2.891074325,0
3.6005E+14,-73.86860829,40.82479913,8.493876594,0
3.6005E+14,-73.86321532,40.82442956,6.101564343,1.969235
3.6005E+14,-73.8618063,40.82458171,13.53834161,4.824129
3.6005E+14,-73.86183045,40.82267692,7.62849203,4.650502
3.6005E+14,-73.86276776,40.82255194,6.65903501,2.500201
3.6005E+14,-73.85951261,40.8248273,8.066666641,2.534616
3.6005E+14,-73.86041104,40.82475208,6.531451667,4.215957
3.6005E+14,-73.85998566,40.82292128,3.831360396,3.707182
3.6005E+14,-73.85902546,40.82305252,6.932467122,3.798187
3.6005E+14,-73.86090963,40.82280039,9.091568399,2.376064
3.6005E+14,-73.85795323,40.826354,7.633654309,0
3.6005E+14,-73.85784772,40.82601316,5.300349004,0
3.6005E+14,-73.85746219,40.82515135,12.80745043,2.349428
3.6005E+14,-73.85705022,40.82371068,18.43842709,1.843353
3.6005E+14,-73.86483243,40.82426774,7.996240604,3.254158
3.6005E+14,-73.91415029,40.81428052,6.676325047,3.449415
3.6005E+14,-73.91624925,40.81500674,7.336455444,5.157665
3.6005E+14,-73.91452891,40.81362039,6.336581605,4.629253
3.6005E+14,-73.91758,40.81561484,6.367361064,5.427339
3.6005E+14,-73.91818933,40.8156681,5.773457913,0.099591
3.6005E+14,-73.91881113,40.81516276,7.58870755,5.77441
3.6005E+14,-73.91827273,40.81505545,6.4665744,3.30531
3.6005E+14,-73.91687324,40.81441009,11.1115133,4.991677
3.6005E+14,-73.9174638,40.81385184,8.044029867,5.524107
3.6005E+14,-73.91946654,40.81464161,7.420690362,3.01275
3.6005E+14,-73.92013246,40.81411418,7.865726302,2.741871
3.6005E+14,-73.9207894,40.81358116,7.487230851,3.661412
3.6005E+14,-73.91490522,40.81296707,6.41817564,5.094329
3.6005E+14,-73.91565787,40.81166104,8.495887176,5.406881
3.6005E+14,-73.91829532,40.81257436,7.00709586,3.29447
3.6005E+14,-73.91528561,40.81231591,6.647069191,5.173302
3.6005E+14,-73.91783071,40.81331379,6.747537469,4.080052
3.6005E+14,-73.9179539,40.81303214,9.897147039,4.980041
3.6005E+14,-73.86656295,40.82651655,10.00944444,2.427225
3.6005E+14,-73.86884629,40.82666326,9.413826771,2.107766
3.6005E+14,-73.86080458,40.82721239,7.006540929,1.647983
3.6005E+14,-73.86193295,40.82713174,14.72333339,1.143906
3.6005E+14,-73.86378719,40.82689429,15.22207497,1.940568
3.6005E+14,-73.86984159,40.82598936,8.943020049,2.241203
3.6005E+14,-73.87124429,40.82561018,10.73819002,0.557234
3.6005E+14,-73.87241589,40.82614293,1.725840359,0
3.6005E+14,-73.8720372,40.8252283,3.257055706,0
3.6005E+14,-73.8703378,40.82515955,5.641197679,0.996185
3.6005E+14,-73.87059204,40.82474193,12.62735909,0
3.6005E+14,-73.87045353,40.82456176,4.736563426,0
3.6005E+14,-73.86991768,40.82432157,9.755172429,3.092224
3.6005E+14,-73.86934168,40.82433542,10.87183621,0
3.6005E+14,-73.86883907,40.82345811,4.198693404,0.908276
3.6005E+14,-73.86971185,40.8234516,7.214956432,3.54652
3.6005E+14,-73.87069152,40.82352303,5.449721129,4.046791
3.6005E+14,-73.87008152,40.82137921,7.905106761,1.445497
3.6005E+14,-73.86882619,40.82234476,4.254490081,1.317609
3.6005E+14,-73.86745364,40.82179628,9.351821222,1.896166
3.6005E+14,-73.86808841,40.82312652,6.361076663,0
3.6005E+14,-73.86647562,40.82136567,8.562616493,1.092445
3.6005E+14,-73.86886677,40.82144034,6.914166733,1.584375
3.6005E+14,-73.87355175,40.82813736,7.449098258,0.006078
3.6005E+14,-73.87410471,40.82940651,4.386809854,1.79964
3.6005E+14,-73.874741,40.82813263,6.987107593,6.781836
3.6005E+14,-73.87442484,40.82673791,2.063207489,3.852003
3.6005E+14,-73.87567622,40.82793782,10.67823826,5.685167
3.6005E+14,-73.87537764,40.82661634,6.182951065,6.729417
3.6005E+14,-73.87508484,40.8253778,9.779424821,3.989572
3.6005E+14,-73.87416055,40.82551691,6.454580237,3.44495
3.6005E+14,-73.87337377,40.82632376,0.524816521,0
3.6005E+14,-73.87313728,40.82529442,5.361943723,0
3.6005E+14,-73.87878432,40.8248782,6.197814633,4.368761
3.6005E+14,-73.87971119,40.82476731,8.472735767,2.296754
3.6005E+14,-73.87785951,40.82500066,9.195349487,6.637749
3.6005E+14,-73.87693408,40.82512769,8.503669698,5.779048
3.6005E+14,-73.87600753,40.82525068,9.851131967,6.879383
3.6005E+14,-73.87841252,40.82736461,8.324939624,5.616115
3.6005E+14,-73.87934382,40.8272664,8.853493327,4.978627
