GEOID,XCoord,YCoord,RoadbedDist,BlockHeight
360050028001016,-73.881971,40.82201503,6.418094277,1.9484
360050028001017,-73.88101007,40.82215095,7.212723604,1.020335
360050028001018,-73.88117285,40.82004139,35.85064369,0.715561
360050028002000,-73.87311922,40.82117239,6.394348171,8.955702
360050028002001,-73.87455526,40.82097983,79.89857749,0
360050028002002,-73.87599063,40.82077825,9.139412486,8.489118
360050028003000,-73.87935103,40.82095557,11.91129009,4.328422
360050028003001,-73.8789495,40.81990549,6.190051267,3.13902
360050028004000,-73.87745925,40.82109584,4.633418944,3.081873
360050028004001,-73.87709325,40.82001372,9.994592836,4.338276
360050031001000,-73.90521692,40.81184915,6.471666943,0.0875
360050031001001,-73.90613314,40.81184859,7.56352447,5.94993
360050031001002,-73.90668066,40.81072449,4.993183413,0.766216
360050031001003,-73.90474467,40.81124084,6.353077617,4.710288
360050031001004,-73.9044297,40.81207302,7.803892325,0
360050031001005,-73.90620759,40.81023915,5.789950016,2.091749
360050031001006,-73.90696179,40.8094223,2.795670169,11.107857
360050031001007,-73.90551196,40.80970287,16.41127054,3.551661
360050031001008,-73.90397084,40.81080167,8.27261137,2.238463
360050031001009,-73.90443111,40.80949233,7.298479813,3.400097
360050031001010,-73.90695153,40.80795858,6.388317651,5.367838
360050033001000,-73.90851028,40.80781009,3.798949252,7.51725
360050033001001,-73.90950036,40.80805321,6.540672816,4.515594
360050033001002,-73.91044025,40.80831172,5.810492302,5.379339
360050033001003,-73.91133841,40.80856151,8.714033673,1.909057
360050033001004,-73.91182442,40.80764358,6.850293568,3.622076
360050033001005,-73.91094525,40.80737517,6.058095147,3.111667
360050033001006,-73.90949173,40.80694164,9.863345993,0.098324
360050033002000,-73.91249397,40.80832429,8.417273364,3.922762
360050033002001,-73.91338966,40.80864289,7.043241286,5.680291
360050033003000,-73.91391267,40.80983193,8.145469643,2.678292
360050033003001,-73.91527971,40.80947316,7.082286298,4.471201
360050033003002,-73.91426814,40.80924009,13.05175751,4.448787
360050033003003,-73.91464917,40.80858129,8.535967308,4.883933
360050035001000,-73.90753956,40.81068419,6.671030492,6.512595
360050035001001,-73.90844993,40.81087293,10.73889515,5.820984
360050035001002,-73.90936508,40.81106186,8.558945149,5.369671
360050035001003,-73.90974875,40.80999538,5.743936631,2.884262
360050035001004,-73.90883293,40.80980666,8.330832972,1.894636
360050035001005,-73.9078836,40.80960694,6.993192477,2.679152
360050035001006,-73.90818774,40.80874331,5.771796984,6.619037
360050035001007,-73.90914605,40.80894107,8.247782509,2.430352
360050035001008,-73.91006753,40.80913568,4.333592048,4.032933
360050035002000,-73.90995065,40.81278359,8.010727277,7.408782
360050035003000,-73.90704892,40.8120412,7.496922186,3.342979
360050035003001,-73.90796375,40.81222941,7.761012422,4.961728
360050035003002,-73.90887909,40.81241841,7.494206311,4.951978
360050037001000,-73.91217553,40.81146507,12.79763781,0.380947
360050038001000,-73.86225364,40.82039099,7.392836663,2.303348
360050038001001,-73.86318023,40.82025892,8.805438277,2.61313
360050038001002,-73.86409265,40.82026932,6.568768996,1.98396
360050038001003,-73.86502621,40.82067003,19.108182,1.016315
360050038001004,-73.86417789,40.81931759,10.03778359,0
360050039001000,-73.91750937,40.80854475,7.620934337,3.696933
360050039001001,-73.91813163,40.80754696,7.206117434,5.086535
360050039002000,-73.92306781,40.81088894,7.574982178,3.928525
360050039002001,-73.92377176,40.80992496,7.450966449,4.956508
360050039003000,-73.92455782,40.81190509,7.667147305,5.893322
360050039003001,-73.92520906,40.81137282,5.842104992,4.299956
360050039003002,-73.92583368,40.8108022,7.806829107,3.962346
360050039004000,-73.91998545,40.80999347,8.037033948,4.17856
360050039005000,-73.9203969,40.80934929,8.372276448,3.905787
360050039005001,-73.92083071,40.80868417,6.902166183,5.396867
360050040011000,-73.858505,40.82982203,10.19334659,1.98798
360050040011001,-73.85826094,40.82911229,26.51554936,3.524257
360050040011002,-73.85802042,40.8284022,6.713700483,3.304562
360050040011003,-73.85777903,40.82769282,6.108855745,3.502088
360050040011004,-73.8596669,40.82742692,7.692174212,1.580572
360050040011005,-73.85754165,40.82697201,5.478210134,1.43484
360050041001000,-73.9160422,40.81102165,6.55027728,6.448393
360050041001001,-73.91640258,40.81036426,9.055463472,4.483969
360050041001002,-73.9168412,40.80960223,7.634870318,2.113976
360050041002000,-73.91871433,40.81193504,8.948032982,4.766919
360050041002001,-73.91912783,40.81129597,7.842749677,3.601219
360050041002002,-73.91949941,40.81062468,8.190957497,4.59354
360050041003000,-73.92329776,40.81292884,6.817640963,0.268784
360050041003001,-73.92390786,40.81243038,9.858379863,4.296643
360050041004000,-73.9214746,40.81303908,7.609919274,4.792072
360050041004001,-73.92215577,40.81212161,8.839036992,7.777856
360050042001000,-73.86665658,40.8240368,15.08688352,2.878489
360050042001001,-73.86811764,40.8240115,8.793821034,1.276229
360050042002000,-73.86498735,40.82231156,9.04637976,2.770902
360050042002001,-73.86733444,40.82274144,5.35467035,0.142603
360050042003000,-73.86080125,40.82596639,5.644833567,0
360050042003001,-73.86451111,40.82552569,7.311338982,0
360050042003002,-73.8645285,40.82524598,8.413136875,0
360050042003003,-73.86072149,40.82565054,4.555835347,0
360050042003004,-73.86872011,40.82498439,2.891074325,0
360050042003005,-73.86860829,40.82479913,8.493876594,0
360050042003006,-73.86321532,40.82442956,6.101564343,1.969235
360050042003007,-73.8618063,40.82458171,13.53834161,4.824129
360050042004000,-73.86183045,40.82267692,7.62849203,4.650502
360050042004001,-73.86276776,40.82255194,6.65903501,2.500201
360050042005000,-73.85951261,40.8248273,8.066666641,2.534616
360050042005001,-73.86041104,40.82475208,6.531451667,4.215957
360050042005002,-73.85998566,40.82292128,3.831360396,3.707182
360050042005003,-73.85902546,40.82305252,6.932467122,3.798187
360050042005004,-73.86090963,40.82280039,9.091568399,2.376064
360050042006000,-73.85795323,40.826354,7.633654309,0
360050042006001,-73.85784772,40.82601316,5.300349004,0
360050042006002,-73.85746219,40.82515135,12.80745043,2.349428
360050042006003,-73.85705022,40.82371068,18.43842709,1.843353
360050042007000,-73.86483243,40.82426774,7.996240604,3.254158
360050043001000,-73.91415029,40.81428052,6.676325047,3.449415
360050043001001,-73.91624925,40.81500674,7.336455444,5.157665
360050043001002,-73.91452891,40.81362039,6.336581605,4.629253
360050043002000,-73.91758,40.81561484,6.367361064,5.427339
360050043002001,-73.91818933,40.8156681,5.773457913,0.099591
360050043002002,-73.91881113,40.81516276,7.58870755,5.77441
360050043002003,-73.91827273,40.81505545,6.4665744,3.30531
360050043002004,-73.91687324,40.81441009,11.1115133,4.991677
360050043002005,-73.9174638,40.81385184,8.044029867,5.524107
360050043002006,-73.91946654,40.81464161,7.420690362,3.01275
360050043002007,-73.92013246,40.81411418,7.865726302,2.741871
360050043002008,-73.9207894,40.81358116,7.487230851,3.661412
360050043002009,-73.91490522,40.81296707,6.41817564,5.094329
360050043003000,-73.91565787,40.81166104,8.495887176,5.406881
360050043003001,-73.91829532,40.81257436,7.00709586,3.29447
360050043004000,-73.91528561,40.81231591,6.647069191,5.173302
360050043004001,-73.91783071,40.81331379,6.747537469,4.080052
360050043004002,-73.9179539,40.81303214,9.897147039,4.980041
360050044001000,-73.86656295,40.82651655,10.00944444,2.427225
360050044002000,-73.86884629,40.82666326,9.413826771,2.107766
360050044003000,-73.86080458,40.82721239,7.006540929,1.647983
360050044003001,-73.86193295,40.82713174,14.72333339,1.143906
360050044003002,-73.86378719,40.82689429,15.22207497,1.940568
360050044004000,-73.86984159,40.82598936,8.943020049,2.241203
360050044004001,-73.87124429,40.82561018,10.73819002,0.557234
360050044004002,-73.87241589,40.82614293,1.725840359,0
360050044004003,-73.8720372,40.8252283,3.257055706,0
360050044004004,-73.8703378,40.82515955,5.641197679,0.996185
360050046001000,-73.87059204,40.82474193,12.62735909,0
360050046001001,-73.87045353,40.82456176,4.736563426,0
360050046001002,-73.86991768,40.82432157,9.755172429,3.092224
360050046001003,-73.86934168,40.82433542,10.87183621,0
360050046001004,-73.86883907,40.82345811,4.198693404,0.908276
360050046001005,-73.86971185,40.8234516,7.214956432,3.54652
360050046001006,-73.87069152,40.82352303,5.449721129,4.046791
360050046001007,-73.87008152,40.82137921,7.905106761,1.445497
360050046001008,-73.86882619,40.82234476,4.254490081,1.317609
360050046001009,-73.86745364,40.82179628,9.351821222,1.896166
360050046001010,-73.86808841,40.82312652,6.361076663,0
360050046001011,-73.86647562,40.82136567,8.562616493,1.092445
360050046001012,-73.86886677,40.82144034,6.914166733,1.584375
360050048001000,-73.87355175,40.82813736,7.449098258,0.006078
360050048001001,-73.87410471,40.82940651,4.386809854,1.79964
360050048001002,-73.874741,40.82813263,6.987107593,6.781836
360050048001003,-73.87442484,40.82673791,2.063207489,3.852003
360050048002000,-73.87567622,40.82793782,10.67823826,5.685167
360050048002001,-73.87537764,40.82661634,6.182951065,6.729417
360050048002002,-73.87508484,40.8253778,9.779424821,3.989572
360050048002003,-73.87416055,40.82551691,6.454580237,3.44495
360050048002004,-73.87337377,40.82632376,0.524816521,0
360050048002005,-73.87313728,40.82529442,5.361943723,0
360050050011000,-73.87878432,40.8248782,6.197814633,4.368761
360050050011001,-73.87971119,40.82476731,8.472735767,2.296754
360050050012000,-73.87785951,40.82500066,9.195349487,6.637749
360050050013000,-73.87693408,40.82512769,8.503669698,5.779048
360050050014000,-73.87600753,40.82525068,9.851131967,6.879383
360050050021000,-73.87841252,40.82736461,8.324939624,5.616115
360050050021001,-73.87934382,40.8272664,8.853493327,4.978627
360050050022000,-73.88027402,40.82716437,8.238534369,5.259215
360050050023000,-73.87748117,40.82746539,6.88767786,6.682484
360050050024000,-73.87658946,40.82776302,6.332281809,5.111067
360050050024001,-73.87630673,40.82650136,5.772597133,7.379998
360050051001000,-73.92614765,40.81721398,7.507551499,0
360050051001001,-73.9264199,40.81758365,9.340265771,0
360050051001002,-73.9272548,40.81738721,7.416738976,8.615267
360050051001003,-73.92843099,40.81490018,12.98648854,1.097218
360050051001004,-73.92797622,40.81469206,13.18440748,0
360050051001005,-73.92818281,40.81412535,10.47271981,0
360050051001006,-73.92953817,40.81385076,6.166807483,0
360050051001007,-73.93078638,40.81226435,7.584876008,0
360050051001008,-73.93118581,40.81137129,6.225213674,0
360050051001009,-73.93100077,40.81311879,8.001358925,0
360050051001010,-73.93169536,40.81273909,6.453480219,0
360050051001011,-73.93214762,40.8129554,12.82206221,2.838258
360050051001012,-73.93184219,40.81390419,7.382562985,0
360050051001013,-73.9320598,40.81046838,27.3769872,1.983328
360050051001014,-73.93157478,40.81140369,6.953695202,0
360050051001015,-73.93010892,40.80990001,5.395645968,0
360050051001016,-73.92994314,40.81000514,3.709055365,0
360050051001017,-73.92930381,40.81114828,9.947239731,2.983428
360050051001018,-73.92970886,40.81145056,16.40208558,2.678129
360050051001019,-73.9301909,40.81180768,23.13219332,3.188316
360050051001020,-73.9304796,40.81220692,7.774197419,0
360050051001021,-73.92809995,40.81112181,11.66006933,3.485684
