STATE,COUNTY,VOLNODRSCOREMALE1112,VOLNODRSCOREFEMALE1112,VOLNODRSCOREMALE1826,VOLNODRSCOREFEMALE1826,VOLDRSCOREMALE1112,VOLDRSCOREFEMALE1112,VOLDRSCOREMALE1826,VOLDRSCOREFEMALE1826,NORMNODRSCOREMALE1112,NORMNODRSCOREFEMALE1112,NORMNODRSCOREMALE1826,NORMNODRSCOREFEMALE1826,NORMDRSCOREMALE1112,NORMDRSCOREFEMALE1112,NORMDRSCOREMALE1826,NORMDRSCOREFEMALE1826,VOLNODRSCOREBOTH1112,VOLNODRSCOREBOTH1826,VOLDRSCOREBOTH1112,VOLDRSCOREBOTH1826,NORMNODRSCOREBOTH1112,NORMNODRSCOREBOTH1826,NORMDRSCOREBOTH1112,NORMDRSCOREBOTH1826
17,109,338.5775702,305.4932137,1170.412819,1069.441082,0.015335518,0.013836997,0.053012629,0.048439219,0.003046492,0.002862049,0.008842672,0.008304771,0.001560937,0.001446138,0.005534964,0.005200485,322.035392,1119.92695,0.014586257,0.050725924,0.002954271,0.008573722,0.001503537,0.005367725
17,111,4880.885101,4672.832308,4043.660609,3832.683379,0.221074604,0.211651069,0.183153393,0.173597399,0.044174999,0.043948848,0.030550559,0.029771298,0.022582572,0.022172828,0.019122755,0.018640849,4776.858705,3938.171994,0.216362837,0.178375396,0.044061923,0.030160928,0.0223777,0.018881802
17,113,2358.596848,2260.105991,4726.6972,4906.399817,0.106830186,0.102369145,0.214090823,0.222230266,0.021336838,0.021250542,0.035711019,0.038112573,0.010909513,0.010722416,0.022352883,0.023863388,2309.35142,4816.548509,0.104599666,0.218160545,0.02129369,0.036911796,0.010815965,0.023108136
17,115,1450.894465,1383.260727,1470.279932,1484.065152,0.065716753,0.062653353,0.066594797,0.067219184,0.013118011,0.013001408,0.01110822,0.01152582,0.006708699,0.006561049,0.006953057,0.00721721,1417.077596,1477.172542,0.064185053,0.066906991,0.013059709,0.01131702,0.006634874,0.007085133
17,117,675.3566132,604.1309475,546.6355307,531.1890008,0.030589574,0.027363482,0.024759287,0.024059652,0.006095872,0.005671556,0.004129926,0.004123306,0.003119538,0.002863424,0.002585078,0.002582436,639.7437804,538.9122657,0.028976528,0.024409469,0.005883714,0.004126616,0.002991481,0.002583757
17,119,3748.354705,3445.121868,3408.88921,3427.005539,0.16977782,0.156043204,0.154402084,0.155222644,0.033920457,0.032398865,0.025754751,0.026619749,0.017341262,0.016346311,0.016120877,0.016667639,3596.738287,3417.947375,0.162910512,0.154812364,0.033159661,0.02618725,0.016843787,0.016394258
17,121,521.2427905,498.6931855,494.3567231,474.4089956,0.023609149,0.022587788,0.022391373,0.021487861,0.004700442,0.004679625,0.003734951,0.003682204,0.002406305,0.002363034,0.002337848,0.002306259,509.967988,484.3828593,0.023098469,0.021939617,0.004690033,0.003708578,0.002384669,0.002322053
17,123,149.4919084,147.7636782,146.4675056,147.3316207,0.00677108,0.006692802,0.006634093,0.006673232,0.001334409,0.001378171,0.001106587,0.001141271,0.000685855,0.000697579,0.000692655,0.00071536,148.6277933,146.8995631,0.006731941,0.006653663,0.00135629,0.001123929,0.000691717,0.000704008
17,125,169.9663393,200.3633421,161.4038033,142.994351,0.007698448,0.009075249,0.007310617,0.00647678,0.001519795,0.001873015,0.001219434,0.001107576,0.00078061,0.000947208,0.00076329,0.000694264,185.1648407,152.1990771,0.008386848,0.006893699,0.001696405,0.001163505,0.000863909,0.000728777
17,127,201.0724996,218.8396817,165.9714813,157.3045633,0.009107369,0.009912115,0.007517505,0.007124946,0.001801447,0.002046835,0.001253943,0.001218747,0.000924569,0.001034894,0.000784891,0.000763868,209.9560906,161.6380223,0.009509742,0.007321226,0.001924141,0.001236345,0.000979731,0.000774379
17,129,181.6438151,176.4785881,142.4741772,135.5872079,0.008227367,0.007993414,0.006453219,0.006141281,0.001625529,0.001648313,0.001076417,0.001050033,0.000834653,0.000833855,0.00067377,0.000658235,179.0612016,139.0306926,0.008110391,0.00629725,0.001636921,0.001063225,0.000834254,0.000666003
17,131,220.4409045,212.6910289,174.8027485,157.1502542,0.009984641,0.009633618,0.007917508,0.007117957,0.001976819,0.00198899,0.001320665,0.001217548,0.001014205,0.001005713,0.000826654,0.000763118,216.5659667,165.9765013,0.00980913,0.007517733,0.001982905,0.001269106,0.001009959,0.000794886
17,133,506.1205246,466.9897109,384.858003,369.3776811,0.022924202,0.021151812,0.017431742,0.016730577,0.004563517,0.004381367,0.002907669,0.002866258,0.00233632,0.002212574,0.001820021,0.001795388,486.5551178,377.117842,0.022038007,0.01708116,0.004472442,0.002886964,0.002274447,0.001807704
17,135,371.1366396,341.1717437,449.9015089,310.3507078,0.016810247,0.015453019,0.02037782,0.014057012,0.0033413,0.003197704,0.003399084,0.002407701,0.001711619,0.001615462,0.002127616,0.001508282,356.1541916,380.1261084,0.016131633,0.017217416,0.003269502,0.002903393,0.001663541,0.001817949
17,137,439.0716417,389.8014376,544.588362,497.9342749,0.019887292,0.01765565,0.024666562,0.022553414,0.00395642,0.003655199,0.00411446,0.003864963,0.00202602,0.001846251,0.002575397,0.002420685,414.4365397,521.2613185,0.018771471,0.023609988,0.00380581,0.003989711,0.001936135,0.002498041
17,139,235.6933419,225.9957625,172.4482591,153.4747342,0.010675484,0.010236243,0.007810864,0.006951478,0.002114923,0.002114158,0.001302877,0.001188994,0.001084793,0.001068855,0.00081552,0.00074524,230.8445522,162.9614967,0.010455863,0.007381171,0.00211454,0.001245935,0.001076824,0.00078038
17,141,725.5600818,735.2963023,644.2838066,585.8664838,0.032863488,0.03330448,0.029182164,0.026536212,0.006550441,0.006905526,0.004867676,0.004548073,0.003351878,0.003485914,0.003046863,0.002848386,730.4281921,615.0751452,0.033083984,0.027859188,0.006727983,0.004707875,0.003418896,0.002947625
17,143,2604.849202,2467.528116,2486.234394,2576.789785,0.11798393,0.111764114,0.112611396,0.116713008,0.02356654,0.023201915,0.018783933,0.020014762,0.01204916,0.011706808,0.011757577,0.012532204,2536.188659,2531.512089,0.114874022,0.114662202,0.023384228,0.019399347,0.011877984,0.012144891
17,145,293.2057743,266.0411216,441.1022163,220.3355157,0.01328045,0.012050055,0.019979265,0.009979868,0.002635672,0.002490894,0.003332604,0.001708409,0.001350958,0.001258904,0.002086003,0.00107045,279.6234479,330.718866,0.012665253,0.014979566,0.002563283,0.002520506,0.001304931,0.001578227
17,147,253.9532604,229.4603064,186.9199125,172.3100803,0.011502548,0.010393165,0.008466343,0.007804606,0.002280258,0.002146751,0.001412212,0.001335318,0.001169299,0.001085298,0.000883957,0.000836855,241.7067834,179.6149964,0.010947857,0.008135474,0.002213505,0.001373765,0.001127298,0.000860406
17,149,214.5404961,201.5253192,209.9222075,163.3194774,0.009717388,0.009127879,0.009508208,0.007397386,0.001923394,0.001883946,0.001585999,0.001265474,0.000986898,0.000952723,0.000992737,0.000793125,208.0329076,186.6208425,0.009422634,0.008452797,0.00190367,0.001425736,0.00096981,0.000892931
17,151,38.58753136,36.46733732,80.14333435,47.49234628,0.001747782,0.00165175,0.003630009,0.002151116,0.00033022,0.000331123,0.000605497,0.000365659,0.000172594,0.000169384,0.000379003,0.000229743,37.52743434,63.81784032,0.001699766,0.002890563,0.000330672,0.000485578,0.000170989,0.000304373
17,153,86.13152774,82.72037813,58.84233083,64.81184265,0.003901238,0.003746733,0.002665202,0.002935585,0.000760709,0.00076626,0.000444564,0.000500208,0.000392626,0.000388894,0.00027827,0.000313985,84.42595293,61.82708674,0.003823986,0.002800393,0.000763485,0.000472386,0.00039076,0.000296127
17,155,72.75295916,69.3691006,68.52313596,55.41068401,0.003295269,0.003142001,0.003103684,0.002509769,0.000639573,0.000640655,0.000517704,0.000427174,0.00033071,0.000325531,0.000324051,0.000268258,71.06102988,61.96690999,0.003218635,0.002806727,0.000640114,0.000472439,0.00032812,0.000296154
17,157,406.3205819,365.4275041,511.5985057,329.3197864,0.018403867,0.016551658,0.023172321,0.014916197,0.003659874,0.003425896,0.003865216,0.002555064,0.001874449,0.001730576,0.002419385,0.001600547,385.874043,420.459146,0.017477763,0.019044259,0.003542885,0.00321014,0.001802513,0.002009966
17,159,228.802383,207.6089675,184.2529587,176.0351037,0.010363365,0.009403432,0.008345546,0.007973327,0.002052528,0.00194118,0.001392063,0.001364257,0.001052901,0.000981595,0.000871345,0.000854973,218.2056753,180.1440312,0.009883399,0.008159436,0.001996854,0.00137816,0.001017248,0.000863159
17,161,1912.516817,1801.676816,1929.374611,1887.230124,0.086625456,0.081605074,0.087389012,0.085480122,0.017297789,0.016937758,0.014576761,0.014657848,0.008845071,0.008546785,0.009124148,0.009178197,1857.096816,1908.302368,0.084115265,0.086434567,0.017117773,0.014617304,0.008695928,0.009151173
17,163,3842.511522,3699.566009,3651.066639,3451.96396,0.174042555,0.167567987,0.165371258,0.15635311,0.034773004,0.03479261,0.027584443,0.026813641,0.017777017,0.017553862,0.017266151,0.016789037,3771.038766,3551.5153,0.170805271,0.160862184,0.034782807,0.027199042,0.017665439,0.017027594
17,165,321.8774937,295.9196313,308.4659315,273.8554483,0.014579106,0.013403371,0.013971643,0.012403997,0.002895281,0.002771984,0.002330514,0.002124184,0.00148365,0.001400703,0.001458757,0.00133077,308.8985625,291.1606899,0.013991238,0.01318782,0.002833632,0.002227349,0.001442176,0.001394763
17,167,2845.040446,2738.513817,2512.036473,2609.9024,0.128863142,0.124038129,0.113780074,0.118212809,0.025741362,0.025751279,0.018978872,0.020272,0.013160756,0.012992863,0.011879597,0.012693263,2791.777132,2560.969436,0.126450636,0.115996442,0.02574632,0.019625436,0.01307681,0.01228643
17,169,82.11359259,87.97884921,67.03150416,63.67992895,0.00371925,0.00398491,0.003036122,0.002884316,0.000724329,0.00081573,0.000506435,0.000491414,0.000374031,0.000413849,0.000316997,0.00030848,85.0462209,65.35571655,0.00385208,0.002960219,0.00077003,0.000498924,0.00039394,0.000312738
17,171,70.6416144,64.21964945,58.22581551,58.6539465,0.003199638,0.002908762,0.002637278,0.002656669,0.000620455,0.00059221,0.000439906,0.000452369,0.000320939,0.000301092,0.000275354,0.000284033,67.43063193,58.439881,0.0030542,0.002646974,0.000606333,0.000446138,0.000311016,0.000279694
17,173,303.4415684,265.7819158,257.1245244,237.2125242,0.01374407,0.012038315,0.011646187,0.010744294,0.002728352,0.002488456,0.00194262,0.00183952,0.001398329,0.001257674,0.00121596,0.001152539,284.6117421,247.1685243,0.012891192,0.011195241,0.002608404,0.00189107,0.001328002,0.00118425
17,175,74.74644089,69.59151393,69.16193668,64.43658697,0.003385562,0.003152075,0.003132618,0.002918588,0.000657623,0.000642747,0.00052253,0.000497292,0.000339936,0.000326586,0.000327072,0.00031216,72.16897741,66.79926183,0.003268819,0.003025603,0.000650185,0.000509911,0.000333261,0.000319616
17,177,625.9546379,597.9139408,542.263942,534.0674305,0.028351963,0.027081889,0.02456128,0.024190028,0.00564856,0.005613068,0.004096898,0.004145667,0.002890908,0.002833919,0.002564404,0.002596436,611.9342893,538.1656863,0.027716926,0.024375654,0.005630814,0.004121283,0.002862414,0.00258042
17,179,1943.164608,1921.399771,1613.644982,1492.197194,0.088013616,0.0870278,0.073088368,0.067587517,0.01757529,0.018064081,0.012191368,0.011588995,0.008986908,0.009114971,0.007631041,0.007256764,1932.28219,1552.921088,0.087520708,0.070337942,0.017819686,0.011890182,0.009050939,0.007443902
17,181,235.8972161,229.0719802,197.9318414,185.5611013,0.010684719,0.010375577,0.008965116,0.008404797,0.002116769,0.002143098,0.001495409,0.00143826,0.001085736,0.001083455,0.000936034,0.000901307,232.4845982,191.7464714,0.010530148,0.008684957,0.002129934,0.001466835,0.001084595,0.000918671
17,183,1130.315799,1084.224416,1026.502496,962.3191676,0.051196476,0.049108815,0.046494361,0.043587244,0.010215318,0.010188151,0.007755405,0.007472584,0.005225073,0.005141871,0.004854402,0.004679446,1107.270108,994.4108319,0.050152646,0.045040802,0.010201735,0.007613994,0.005183472,0.004766924
17,185,158.4647246,145.6853113,144.8333504,123.9603087,0.007177495,0.006598664,0.006560076,0.005614653,0.001415653,0.001358618,0.001094241,0.000959708,0.000727381,0.000687715,0.000684927,0.000601682,152.0750179,134.3968296,0.006888079,0.006087364,0.001387136,0.001026975,0.000707548,0.000643305
17,187,211.9806092,226.5855724,274.5733088,286.2572793,0.009601441,0.010262957,0.012436512,0.012965725,0.001900215,0.002119707,0.002074449,0.002220529,0.000975051,0.001071655,0.001298476,0.001391092,219.2830908,280.415294,0.009932199,0.012701118,0.002009961,0.002147489,0.001023353,0.001344784
17,189,205.3694965,186.8948347,154.6715873,164.5533832,0.009301997,0.008465207,0.007005688,0.007453274,0.001840354,0.001746306,0.001168571,0.00127506,0.000944455,0.000883289,0.000731453,0.000799126,196.1321656,159.6124852,0.008883602,0.007229481,0.00179333,0.001221815,0.000913872,0.00076529
17,191,234.2482516,212.9141668,192.4334453,180.4863578,0.01061003,0.009643725,0.008716072,0.008174941,0.002101838,0.00199109,0.001453868,0.001398837,0.001078105,0.001006772,0.000910031,0.000876624,223.5812092,186.4599016,0.010126878,0.008445507,0.002046464,0.001426352,0.001042439,0.000893328
17,193,185.7624826,174.5823331,150.0720056,148.7819883,0.008413918,0.007907525,0.006797355,0.006738925,0.001662822,0.001630474,0.00113382,0.001152538,0.000853714,0.000824856,0.000709701,0.000722415,180.1724079,149.426997,0.008160721,0.00676814,0.001646648,0.001143179,0.000839285,0.000716058
17,195,780.7027651,761.8803423,696.4296447,651.084717,0.035361118,0.034508576,0.031544055,0.029490204,0.007049733,0.007155622,0.005261647,0.005054728,0.003607076,0.003612078,0.003293465,0.003165607,771.2915537,673.7571809,0.034934847,0.030517129,0.007102677,0.005158187,0.003609577,0.003229536
17,197,11474.47217,10954.90919,9583.691431,8980.07544,0.519724258,0.496191194,0.434083315,0.406743158,0.1038769,0.103049004,0.072406455,0.069759333,0.053097454,0.051986556,0.04532195,0.043677679,11214.69068,9281.883436,0.507957726,0.420413237,0.103462952,0.071082894,0.052542005,0.044499815
17,199,919.8705241,898.7488485,809.5205456,761.24243,0.041664577,0.040707892,0.036666389,0.034479682,0.008309833,0.008443245,0.006116068,0.005910499,0.00425114,0.004261634,0.00382828,0.003701412,909.3096863,785.3814878,0.041186235,0.035573036,0.008376539,0.006013284,0.004256387,0.003764846
17,201,4127.849279,3895.110632,3697.724691,3776.847413,0.186966631,0.176424977,0.167484586,0.171068367,0.037356606,0.036632243,0.027936953,0.029337531,0.019097549,0.018481885,0.0174868,0.018369264,4011.479956,3737.286052,0.181695804,0.169276477,0.036994424,0.028637242,0.018789717,0.017928032
17,203,627.3770351,568.2390359,499.2447035,494.1022688,0.028416389,0.025737795,0.022612769,0.022379847,0.005661439,0.005333894,0.003771881,0.003835194,0.002897491,0.002693087,0.002360963,0.002402047,597.8080355,496.6734862,0.027077092,0.022496308,0.005497666,0.003803537,0.002795289,0.002381505
18,1,719.7068367,703.3607896,567.7847522,486.535283,0.080038572,0.078220728,0.063143322,0.054107572,0.006497443,0.006605085,0.004289713,0.003776409,0.008172048,0.008192178,0.006592694,0.005809192,711.5338131,527.1600176,0.07912965,0.058625447,0.006551264,0.004033061,0.008182113,0.006200943
18,3,6544.224726,6444.864182,5994.106591,6047.906691,0.727782999,0.716733116,0.666604381,0.672587488,0.059235775,0.060619666,0.045286517,0.046980484,0.074356102,0.075094639,0.069599106,0.07222591,6494.544454,6021.006641,0.722258058,0.669595934,0.05992772,0.046133501,0.074725371,0.070912508
18,5,1280.786807,1289.243947,1282.666172,1131.377341,0.142436255,0.143376773,0.142645259,0.125820434,0.011577764,0.012116922,0.009690766,0.008785929,0.014547605,0.01501914,0.014893365,0.013510223,1285.015377,1207.021756,0.142906514,0.134232847,0.011847343,0.009238348,0.014783373,0.014201794
18,7,165.0813329,155.0329039,126.3231069,105.2692558,0.018358689,0.017241204,0.014048388,0.01170699,0.001475564,0.001446558,0.000954393,0.000814505,0.001869833,0.001802826,0.00146677,0.00125592,160.0571184,115.7961813,0.017799946,0.012877689,0.001461061,0.000884449,0.001836329,0.001361345
18,9,196.0585668,160.5013456,169.3906509,159.513645,0.021803666,0.017849349,0.018837928,0.017739507,0.001756048,0.001498003,0.001279776,0.001235908,0.002221828,0.001866546,0.001966838,0.001903734,178.2799562,164.4521479,0.019826508,0.018288718,0.001627026,0.001257842,0.002044187,0.001935286
18,11,1275.323278,1159.562413,874.800456,842.0748108,0.141828656,0.128954895,0.097286528,0.09364711,0.011528294,0.010896912,0.00660927,0.006538453,0.014485523,0.013508035,0.010157532,0.010055226,1217.442846,858.4376334,0.135391776,0.095466819,0.011212603,0.006573861,0.013996779,0.010106379
18,13,214.5678051,212.6520212,175.7731797,179.1258016,0.023862078,0.023649024,0.019547729,0.019920574,0.001923641,0.001988623,0.001327997,0.001388267,0.002432148,0.002474228,0.002040947,0.002137953,213.6099131,177.4494906,0.023755551,0.019734152,0.001956132,0.001358132,0.002453188,0.00208945
18,15,335.8450801,303.9977019,270.7027155,255.2615624,0.037349319,0.033807574,0.030104839,0.028387629,0.003021751,0.00284798,0.002045206,0.001979735,0.003810223,0.003538628,0.003143199,0.003047204,319.921391,262.9821389,0.035578447,0.029246234,0.002934865,0.002012471,0.003674425,0.003095201
18,17,595.5058511,569.9639003,592.6678565,503.271029,0.066226185,0.063385665,0.065910571,0.055968753,0.00537286,0.005350121,0.004477709,0.003906422,0.006760751,0.00663778,0.006881618,0.006009059,582.7348757,547.9694428,0.064805925,0.060939662,0.005361491,0.004192065,0.006699266,0.006445339
18,19,1819.668549,1732.735415,1684.329465,1632.959886,0.202365275,0.192697444,0.18731422,0.181601411,0.01645709,0.016289175,0.012725402,0.012682524,0.020670924,0.020186892,0.019557181,0.019500376,1776.201982,1658.644676,0.197531359,0.184457815,0.016373133,0.012703963,0.020428908,0.019528779
18,21,430.7522473,425.3308803,390.3384209,357.8102191,0.047903942,0.047301032,0.043409522,0.039792062,0.003881092,0.003989451,0.002949075,0.002776395,0.004888654,0.004952454,0.004532319,0.004271892,428.0415638,374.07432,0.047602487,0.041600792,0.003935271,0.002862735,0.004920554,0.004402106
18,23,593.8631824,566.5646329,443.4816991,427.6772757,0.066043503,0.063007633,0.049319584,0.047561975,0.005357986,0.005318142,0.003350581,0.003319164,0.006742086,0.00659817,0.00514938,0.00510628,580.2139077,435.5794874,0.064525568,0.048440779,0.005338064,0.003334873,0.006670128,0.00512783
18,25,161.6950747,169.0448509,132.7859553,140.1357314,0.017982104,0.018799472,0.014767121,0.01558449,0.001444903,0.001578378,0.001003221,0.001085369,0.001831355,0.001966099,0.001541812,0.001672313,165.3699628,136.4608434,0.018390788,0.015175806,0.001511641,0.001044295,0.001898727,0.001607063
18,27,608.1903163,590.6203738,474.3884467,450.9618567,0.067636823,0.065682871,0.052756722,0.050151452,0.005487712,0.005544452,0.003584087,0.003500053,0.006904885,0.006878478,0.005508246,0.005384357,599.405345,462.6751517,0.066659847,0.051454087,0.005516082,0.00354207,0.006891681,0.005446301
18,29,887.7736907,838.2879777,742.2856946,657.1702683,0.098729281,0.093225976,0.082549566,0.073083882,0.008019211,0.007874445,0.005608097,0.005102004,0.010081794,0.009764407,0.008618869,0.007847002,863.0308342,699.7279814,0.095977628,0.077816724,0.007946828,0.005355051,0.0099231,0.008232936
18,31,475.7467261,472.7577414,400.5239453,385.579022,0.052907776,0.052575372,0.044542254,0.042880229,0.004288496,0.004435631,0.003026028,0.00299212,0.005399927,0.005505092,0.004650586,0.004603522,474.2522338,393.0514837,0.052741574,0.043711242,0.004362063,0.003009074,0.00545251,0.004627054
18,33,791.9791548,738.0592748,651.985338,605.9803027,0.088075974,0.082079546,0.072507266,0.067391048,0.007151835,0.006931519,0.004925863,0.004704329,0.008993279,0.008596499,0.007570369,0.007235665,765.0192148,628.9828204,0.08507776,0.069949157,0.007041677,0.004815096,0.008794889,0.007403017
18,35,1536.106316,1387.17772,3967.278471,4222.300012,0.170830329,0.154267985,0.441200898,0.469561834,0.013889565,0.013038258,0.029973479,0.032798074,0.017448804,0.016160306,0.046065086,0.050423589,1461.642018,4094.789241,0.162549157,0.455381366,0.013463911,0.031385776,0.016804555,0.048244338
18,37,706.4740242,690.439882,608.3256384,652.5410003,0.078566951,0.076783795,0.067651873,0.072569061,0.006377626,0.006483528,0.004596006,0.005066041,0.008021684,0.008041618,0.007063425,0.007791717,698.4569531,630.4333194,0.077675373,0.070110467,0.006430577,0.004831023,0.008031651,0.007427571
18,39,3657.220478,3548.320612,3039.213742,2891.291425,0.406719359,0.394608609,0.337990852,0.321540416,0.033095278,0.033369732,0.022961788,0.022458,0.041551045,0.04134287,0.035289089,0.03452801,3602.770545,2965.252583,0.400663984,0.329765634,0.033232505,0.022709894,0.041446957,0.034908549
18,41,398.248295,365.890621,328.5548434,314.1183427,0.044289179,0.040690683,0.036538572,0.03493309,0.003586783,0.003430253,0.002482289,0.00243697,0.004519312,0.00425983,0.003814934,0.003750102,382.069458,321.336593,0.042489931,0.035735831,0.003508518,0.00245963,0.004389571,0.003782518
18,43,1289.388126,1268.535488,1150.370538,1181.649495,0.143392808,0.141073786,0.127932667,0.131411198,0.011655645,0.011922102,0.008691249,0.009176474,0.014645342,0.014777836,0.013357247,0.014110599,1278.961807,1166.010017,0.142233297,0.129671932,0.011788874,0.008933861,0.014711589,0.013733923
18,45,270.4907053,242.4580322,254.261263,212.9499553,0.030081262,0.026963749,0.028276386,0.023682157,0.002429997,0.002269031,0.001920988,0.001651033,0.003067601,0.002821541,0.002952293,0.002541898,256.4743688,233.6056091,0.028522505,0.025979271,0.002349514,0.001786011,0.002944571,0.002747095
18,47,446.6732458,381.1155077,328.2779277,304.7945588,0.049674516,0.042383842,0.036507777,0.033896192,0.004025249,0.003573484,0.002480197,0.002364537,0.005069565,0.004437237,0.003811719,0.003638753,413.8943768,316.5362432,0.046029179,0.035201984,0.003799367,0.002422367,0.004753401,0.003725236
18,49,319.8281624,329.7636527,264.4732881,229.462513,0.035568079,0.036673004,0.029412065,0.025518518,0.002876725,0.003090379,0.001998142,0.001779313,0.003628223,0.003838863,0.003070867,0.002739099,324.7959075,246.9679006,0.036120541,0.027465291,0.002983552,0.001888727,0.003733543,0.002904983
18,51,579.7894505,547.5229072,529.8771413,518.785517,0.064478364,0.060890003,0.058927618,0.057694119,0.005230555,0.005139002,0.004003314,0.004026948,0.006582166,0.006376288,0.006152539,0.006194341,563.6561788,524.3313292,0.062684184,0.058310868,0.005184779,0.004015131,0.006479227,0.00617344
18,53,962.6659404,952.2881248,1419.289826,1596.701054,0.107058045,0.105903928,0.157839171,0.177569067,0.008697326,0.008946929,0.010722981,0.012400844,0.010932795,0.011092786,0.016479737,0.019067355,957.4770326,1507.99544,0.106480987,0.167704119,0.008822127,0.011561912,0.01101279,0.017773546
18,55,548.7604622,485.9475965,464.0361317,404.6317161,0.061027631,0.054042215,0.051605442,0.044999079,0.004949602,0.004559718,0.003505874,0.003140133,0.006229583,0.005658786,0.005388042,0.004831059,517.3540293,434.3339239,0.057534923,0.04830226,0.00475466,0.003323003,0.005944184,0.00510955
18,57,6438.869063,6248.051883,4100.147837,3940.32634,0.716066399,0.694845628,0.455977295,0.438203552,0.058281828,0.058768106,0.03097733,0.030607533,0.073158945,0.072801298,0.047607866,0.047056117,6343.460473,4020.237088,0.705456013,0.447090424,0.058524967,0.030792431,0.072980121,0.047331991
18,59,1323.933953,1239.174423,1039.419506,1010.670659,0.147234648,0.137808543,0.115593806,0.112396648,0.011968441,0.011645881,0.007852995,0.007848207,0.015037887,0.014435708,0.012068966,0.012068683,1281.554188,1025.045082,0.142521596,0.113995227,0.011807161,0.007850601,0.014736797,0.012068824
18,61,656.0134367,639.4548199,530.8497743,477.7647969,0.072955231,0.071113748,0.059035785,0.053132206,0.005920728,0.006003874,0.004010662,0.003708274,0.007448299,0.007447518,0.006163833,0.005704451,647.7341283,504.3072856,0.072034489,0.056083995,0.005962301,0.003859468,0.007447909,0.005934142
18,63,3102.916814,2875.450071,2284.326308,1984.900872,0.345075268,0.3197787,0.254039847,0.220740755,0.028076314,0.02703954,0.017258482,0.015416613,0.035252487,0.033502294,0.026523898,0.023703434,2989.183442,2134.61359,0.332426984,0.237390301,0.027557927,0.016337548,0.03437739,0.025113666
18,65,764.0655168,723.7992144,817.2568053,617.9137524,0.084971699,0.080493685,0.0908871,0.068718166,0.00689909,0.006797364,0.006174517,0.004797036,0.008676096,0.008430335,0.009489378,0.007378181,743.9323656,717.5852788,0.082732692,0.079802633,0.006848227,0.005485776,0.008553216,0.008433779
18,67,1327.206101,1276.787098,1249.600381,1207.090242,0.147598543,0.141991448,0.138968014,0.134240463,0.011998069,0.011999731,0.009440948,0.009374113,0.015075068,0.014873987,0.01450943,0.014414425,1301.9966,1228.345311,0.144794996,0.136604238,0.0119989,0.00940753,0.014974528,0.014461928
18,69,569.0637589,543.8489442,619.4933882,645.6970192,0.06328556,0.060481422,0.068893838,0.071807943,0.005133439,0.005104438,0.00468038,0.005012873,0.006460289,0.006333477,0.007193096,0.007709983,556.4563515,632.5952037,0.061883491,0.07035089,0.005118939,0.004846626,0.006396883,0.007451539
18,71,750.3251649,684.7440451,614.3407842,602.7676454,0.083443635,0.076150361,0.068320817,0.067033768,0.006774678,0.006429943,0.004641451,0.004679371,0.008519965,0.007975247,0.007133268,0.007197298,717.534605,608.5542148,0.079796998,0.067677293,0.00660231,0.004660411,0.008247606,0.007165283
18,73,592.4763616,570.0081731,586.615095,537.771207,0.065889275,0.063390589,0.065237444,0.059805517,0.005345429,0.005350538,0.004431979,0.00417444,0.006726327,0.006638296,0.006811338,0.006421078,581.2422673,562.193151,0.064639932,0.06252148,0.005347983,0.00430321,0.006682311,0.006616208
18,75,383.9914568,361.637491,311.4652567,304.0139347,0.042703676,0.040217693,0.03463804,0.033809379,0.003457694,0.00339024,0.002353174,0.002358473,0.004357311,0.004210271,0.003616503,0.00362943,372.8144739,307.7395957,0.041460684,0.034223709,0.003423967,0.002355824,0.004283791,0.003622966
18,77,482.9259544,431.0780758,542.674462,589.5844474,0.053706178,0.047940177,0.060350808,0.065567665,0.004353501,0.004043519,0.0041,0.004576956,0.005481505,0.005019423,0.006301132,0.007039858,457.0020151,566.1294547,0.050823178,0.062959237,0.00419851,0.004338478,0.005250464,0.006670495
18,79,462.1088064,440.8111873,453.6888175,411.0935791,0.051391104,0.049022596,0.050454717,0.045717702,0.004165011,0.004135086,0.003427698,0.003190332,0.005244959,0.005132837,0.005267897,0.004908229,451.4599969,432.3911983,0.05020685,0.04808621,0.004150048,0.003309015,0.005188898,0.005088063
18,81,2763.9169,2583.246335,2355.082425,2333.049429,0.3073751,0.287282733,0.261908633,0.259458344,0.025006825,0.024290562,0.017793057,0.01812124,0.031400427,0.030097411,0.027345465,0.027861201,2673.581618,2344.065927,0.297328917,0.260683488,0.024648694,0.017957149,0.030748919,0.027603333
18,83,546.0033756,527.5539465,998.2637059,682.6288778,0.060721016,0.058669256,0.111016871,0.075915133,0.004924638,0.004951139,0.007542056,0.005299782,0.006198254,0.006143601,0.011591095,0.008151042,536.778661,840.4462918,0.059695136,0.093466002,0.004937889,0.006420919,0.006170927,0.009871069
18,85,1307.524684,1242.007045,1226.923848,1258.975642,0.145409774,0.138123559,0.136446157,0.140010636,0.011819863,0.01167253,0.009269623,0.00977719,0.014851428,0.014468715,0.014246127,0.015034067,1274.765865,1242.949745,0.141766666,0.138228397,0.011746196,0.009523406,0.014660072,0.014640097
18,87,785.3641723,732.0396087,545.6169344,487.5998093,0.087340322,0.081410099,0.06067804,0.054225957,0.00709194,0.006874888,0.004122231,0.003784679,0.008918113,0.008526356,0.006335298,0.005821906,758.7018905,516.6083719,0.08437521,0.057451999,0.006983414,0.003953455,0.008722234,0.006078602
