STATE,COUNTY,STATENAME,TOTAL,NUMM1112,NUMF1112,NUMM1826,NUMF1826,PPM1112,PPF1112,PPM1826,PPF1826,INITM1112,INITF1112,INITM1826,INITF1826
1,1,AL,988772,0.006446326,0.006652367,0.004153997,0.004311284,0.5578909,0.654264448,0.135064261,0.22920032,0.346196831,0.304604755,0.293996123,0.3403795
1,3,AL,3463860,0.019102736,0.019377661,0.01343289,0.013771906,0.471919981,0.544019305,0.118012339,0.197743479,0.330261895,0.288696105,0.271286692,0.326929129
1,5,AL,485312,0.002477859,0.00246822,0.002844498,0.001920608,0.436906692,0.494579523,0.222246146,0.196707302,0.292122628,0.260067499,0.229761663,0.277565143
1,7,AL,408584,0.002271147,0.002028041,0.002271978,0.001715572,0.475660476,0.482690475,0.206550176,0.216442924,0.289165209,0.216120098,0.262847055,0.255399342
1,9,AL,1036496,0.006159077,0.006220586,0.004239735,0.004297159,0.508488507,0.58362914,0.129253073,0.211747023,0.344332178,0.315292797,0.296638993,0.346910182
1,11,AL,192396,0.00093356,0.000984629,0.001102382,0.00080427,0.415220836,0.497679505,0.215841487,0.215651478,0.306525944,0.242189905,0.241863323,0.295930075
1,13,AL,370162,0.00222618,0.002107119,0.001404498,0.001697078,0.514637782,0.553567511,0.113995701,0.247900488,0.335603873,0.233911943,0.256598358,0.31405086
1,15,AL,2105556,0.011633588,0.011627996,0.010133323,0.010890775,0.472802814,0.537045844,0.167036601,0.29513188,0.304429441,0.247835569,0.272365311,0.327836037
1,17,AL,613162,0.003281888,0.003185522,0.002534243,0.002656581,0.458017088,0.505217881,0.131590295,0.227112589,0.276564399,0.226576772,0.243094551,0.280958726
1,19,AL,467022,0.002443631,0.0025403,0.0016568,0.001679458,0.447745687,0.52895773,0.100977033,0.16732984,0.24883484,0.235839953,0.240300034,0.28684808
1,21,AL,787586,0.004687932,0.004662116,0.00340032,0.00347687,0.509350205,0.575649777,0.141196934,0.233689199,0.349365381,0.311050429,0.281844491,0.323101831
1,23,AL,243208,0.001358393,0.001373022,0.000856956,0.000893682,0.477948077,0.549000632,0.100021568,0.174226158,0.300566909,0.2145963,0.229539441,0.301569127
1,25,AL,454420,0.002648329,0.002884605,0.001702966,0.001833089,0.498709578,0.617308504,0.111469226,0.202962332,0.294251102,0.252396395,0.259994559,0.339414331
1,27,AL,245674,0.001448326,0.001325435,0.00090649,0.000991977,0.50447573,0.524653403,0.108730634,0.203764263,0.285909131,0.199503976,0.270449413,0.310876003
1,29,AL,269700,0.0016094,0.001474494,0.00105383,0.001079059,0.510641718,0.531661572,0.120081833,0.200674545,0.339954484,0.249355924,0.260163364,0.30233184
1,31,AL,911036,0.005401357,0.00530104,0.004331506,0.004095618,0.507341605,0.56584671,0.164083208,0.240231489,0.355745298,0.27961732,0.29093902,0.334980559
1,33,AL,979448,0.005293974,0.005284244,0.003966806,0.004211678,0.462523257,0.524656193,0.127143526,0.2243064,0.279072919,0.22926283,0.245030578,0.297682035
1,35,AL,232688,0.001246983,0.00130724,0.000891896,0.000870091,0.458584911,0.546329388,0.116272759,0.179541882,0.276152464,0.244466003,0.237990361,0.290425779
1,37,AL,201490,0.00096309,0.00098183,0.000758168,0.000712528,0.409021825,0.473866362,0.112695213,0.163200001,0.233299666,0.189654564,0.200520135,0.259717094
1,39,AL,680086,0.003700681,0.00366629,0.00262854,0.002787787,0.465640738,0.524247394,0.117513392,0.208080973,0.29446924,0.243004272,0.233419476,0.281790035
1,41,AL,250090,0.001438259,0.001417809,0.000991386,0.000994161,0.492123251,0.551308672,0.123099105,0.198655822,0.323749082,0.259381524,0.241032728,0.303780671
1,43,AL,1456654,0.008208747,0.007962406,0.0063154,0.00630645,0.482229344,0.531570924,0.142058728,0.226607384,0.328340518,0.269281713,0.261189705,0.314264921
1,45,AL,898022,0.004958403,0.005175774,0.004826007,0.004395308,0.472484932,0.560481902,0.196563646,0.272684938,0.300663371,0.251568196,0.257857082,0.311728678
1,47,AL,763596,0.004776523,0.004804876,0.003045441,0.003749474,0.535280458,0.611916065,0.123950917,0.274025742,0.319661854,0.266661616,0.284715381,0.355132605
1,49,AL,1278884,0.007851028,0.00780495,0.00543908,0.005415972,0.52532556,0.593488419,0.137745374,0.218945375,0.416962234,0.353746671,0.332486802,0.388624183
1,51,AL,1445970,0.008153042,0.008369694,0.006834597,0.007012862,0.482495825,0.56289005,0.162561482,0.268955104,0.316577202,0.275197355,0.264136286,0.309024949
1,53,AL,685104,0.003530211,0.003844741,0.003349101,0.002789534,0.440937732,0.545737525,0.171162158,0.20584312,0.280717165,0.263515359,0.233896229,0.299667982
1,55,AL,1868710,0.010415464,0.010404733,0.007832438,0.00814318,0.476946706,0.541454974,0.134476601,0.22886527,0.298540006,0.253896867,0.265997457,0.312723205
1,57,AL,305380,0.001718125,0.001594161,0.001210992,0.001195411,0.48144581,0.507650528,0.123061148,0.193528106,0.274236774,0.228426209,0.25398905,0.284267965
1,59,AL,569496,0.003332224,0.003233109,0.002673163,0.00246771,0.500698881,0.552081218,0.161009516,0.227190221,0.417771508,0.343892007,0.346138348,0.378516781
1,61,AL,482080,0.002669135,0.002597684,0.001850306,0.001959052,0.473788506,0.52401118,0.116199721,0.205356953,0.327540329,0.260346712,0.240842639,0.306973023
1,63,AL,157906,0.000929533,0.000896453,0.000657135,0.000671172,0.503731594,0.552080197,0.133809924,0.221655522,0.317440753,0.259247156,0.253357598,0.294797968
1,65,AL,276862,0.001659065,0.001712428,0.001114449,0.001216089,0.512782467,0.601481529,0.126246136,0.232494453,0.299325102,0.256465762,0.272319896,0.342376289
1,67,AL,310474,0.001756381,0.00170613,0.001067301,0.001161772,0.484090461,0.534392226,0.095380874,0.179474877,0.307449775,0.248173003,0.251905568,0.287085971
1,69,AL,1853680,0.011033587,0.010839314,0.007798199,0.008689991,0.509348597,0.568643785,0.135290516,0.255738801,0.339878592,0.274369512,0.268388726,0.315126286
1,71,AL,951902,0.005394645,0.005291242,0.003677038,0.003724719,0.484957672,0.540553535,0.117334282,0.192819919,0.298705213,0.239791164,0.249395809,0.29092552
1,73,AL,11856222,0.064198159,0.065019087,0.056725924,0.0636068,0.463350266,0.533295405,0.165499384,0.310686165,0.312171756,0.268219047,0.261935788,0.327727048
1,75,AL,256510,0.001434903,0.001392616,0.000916032,0.000932709,0.478686814,0.527959315,0.102483076,0.171045908,0.286571088,0.246542544,0.242615181,0.292260294
1,77,AL,1667930,0.008540291,0.00882107,0.008129363,0.008539563,0.438155247,0.514300258,0.170267402,0.290889935,0.272498562,0.236772871,0.261289065,0.344069136
1,79,AL,608406,0.003324841,0.003261102,0.002484288,0.002572558,0.467638828,0.521247656,0.128981705,0.218635985,0.28002461,0.238186884,0.230955268,0.266244366
1,81,AL,2670410,0.014290642,0.014174595,0.021854968,0.021325754,0.457938293,0.516185754,0.343757962,0.523995835,0.328116875,0.256910867,0.371159622,0.465228402
1,83,AL,1571168,0.009237609,0.009174472,0.007025718,0.006668903,0.503118286,0.567847557,0.14918555,0.219690974,0.362451398,0.301829643,0.300046906,0.355647804
1,85,AL,195614,0.001128191,0.001101497,0.000830294,0.000905041,0.493532555,0.54759124,0.137972113,0.25194349,0.292089896,0.244901841,0.249757387,0.303206515
1,87,AL,368272,0.001589266,0.001724325,0.002114395,0.002686871,0.369284474,0.455327311,0.216068293,0.468467565,0.203946313,0.187486206,0.329703729,0.480530196
1,89,AL,6190464,0.034834322,0.034815408,0.031059349,0.031478226,0.481523285,0.546917168,0.177715194,0.287936337,0.321816879,0.270876952,0.294853737,0.349938408
1,91,AL,368148,0.002140274,0.002138611,0.001420916,0.001586697,0.497485144,0.564914307,0.117423877,0.225552821,0.300167247,0.251702563,0.257477228,0.29684694
1,93,AL,548542,0.003102022,0.002820923,0.002072298,0.002152001,0.483913917,0.500097385,0.112997624,0.193851641,0.293112937,0.235026577,0.265292727,0.27839226
1,95,AL,1691486,0.010023517,0.009844888,0.007574102,0.007390315,0.507089769,0.565998947,0.149499752,0.229813627,0.425065721,0.347390739,0.330009781,0.362657316
1,97,AL,7448276,0.043311526,0.043428635,0.035295295,0.03939278,0.497600581,0.567013899,0.163108,0.304516337,0.317761797,0.265422626,0.272939316,0.337358124
1,99,AL,403592,0.002547658,0.002501111,0.001507636,0.001607666,0.540171531,0.602647969,0.110882169,0.198925063,0.316470239,0.250094717,0.276368567,0.32302216
1,101,AL,4108870,0.022641672,0.023090838,0.022024198,0.023972579,0.471540762,0.546500543,0.195701558,0.348922989,0.308063755,0.264318333,0.275073384,0.326426526
1,103,AL,2152700,0.012483926,0.012439073,0.00942076,0.009288351,0.496250373,0.5619243,0.144157999,0.225356592,0.353529611,0.288001205,0.28276115,0.327693424
1,105,AL,183022,0.001020137,0.001049011,0.000808404,0.000957173,0.476967037,0.557378245,0.14706502,0.301103962,0.293401973,0.253970299,0.420721815,0.442193242
1,107,AL,357574,0.002006046,0.001916772,0.001526159,0.001547961,0.480073836,0.521288079,0.138848281,0.227129471,0.294605776,0.213671731,0.278400572,0.290248247
1,109,AL,596296,0.002793967,0.002881806,0.004868244,0.004891296,0.400952164,0.469976481,0.342911556,0.541976786,0.241927322,0.20711677,0.326129348,0.528276694
1,111,AL,409204,0.002407389,0.002309364,0.001487289,0.001635772,0.503430539,0.548814709,0.105584765,0.200059402,0.296398569,0.25618896,0.28705076,0.33969745
1,113,AL,1014544,0.005862432,0.005726522,0.005135139,0.005649695,0.49447012,0.548900184,0.180161372,0.327505541,0.32976064,0.277957689,0.270337542,0.320073327
1,115,AL,1536466,0.00871009,0.008406084,0.006613728,0.006569152,0.485101767,0.532039746,0.140425736,0.222212047,0.32425163,0.26652576,0.26136608,0.285142086
1,117,AL,3628168,0.022550396,0.022582079,0.014843141,0.016029774,0.531863186,0.605270895,0.129179881,0.233719302,0.374754421,0.313247268,0.30445301,0.379387302
1,119,AL,242408,0.0011745,0.001319836,0.001373206,0.001679895,0.414609423,0.529476164,0.212273747,0.439071622,0.238906212,0.22444988,0.323731697,0.437493592
1,121,AL,1467584,0.008230895,0.008554443,0.006160062,0.006684339,0.479929281,0.566842064,0.134816674,0.244930505,0.287485586,0.255893355,0.246748128,0.312840291
1,123,AL,741994,0.003977192,0.003912622,0.002870318,0.003049178,0.458679443,0.51279144,0.117671221,0.208884479,0.282640112,0.229288847,0.236482362,0.286456463
1,125,AL,3586722,0.01806582,0.01804033,0.026493362,0.02760774,0.431015742,0.489125224,0.30193119,0.500481014,0.291178287,0.240942142,0.351008845,0.473000917
1,127,AL,1191360,0.006672501,0.006417232,0.00483597,0.004962651,0.47926842,0.523815117,0.127595586,0.213315582,0.291725001,0.228983139,0.247772114,0.282794343
1,129,AL,309312,0.002010744,0.001907674,0.001265157,0.001246233,0.556279553,0.599764534,0.129591874,0.202835844,0.335050842,0.267630368,0.271733078,0.385804441
1,131,AL,203944,0.001444299,0.001376521,0.000767149,0.000819269,0.606009419,0.656364517,0.112620903,0.202301496,0.332254956,0.28852168,0.351234668,0.371526586
1,133,AL,435534,0.002314771,0.002383543,0.001606143,0.001631403,0.454798643,0.532199264,0.108348941,0.179544844,0.279372594,0.238639917,0.247713597,0.308290369
2,13,AK,58396,0.000128859,0.000139961,0.00054207,0.000186396,0.188827882,0.233076544,0.403931767,0.138354718,0.118301029,0.091912388,0.167405388,0.150735027
2,16,AK,101646,0.000330202,0.000319112,0.000813736,0.00034294,0.277985947,0.305299613,0.33586078,0.151256241,0.148813582,0.155409835,0.171552858,0.168480605
2,20,AK,5340134,0.031204782,0.030953872,0.034522673,0.03151536,0.500036986,0.563684509,0.253597475,0.354379855,0.305880295,0.251474271,0.259615703,0.304167202
2,50,AK,315994,0.002657725,0.002538901,0.001779162,0.001765812,0.719721399,0.781340154,0.210317439,0.329652861,0.469299398,0.392871981,0.342496303,0.49786832
2,60,AK,17406,8.79E-05,0.000101472,8.43E-05,7.19E-05,0.432235409,0.566918624,0.177540541,0.225415387,0.213139481,0.113339198,0.20463817,0.203829006
2,68,AK,33964,0.000168457,0.000183349,0.000127975,0.000114022,0.424426946,0.52496958,0.116746968,0.155005551,0.266021146,0.157208088,0.17847669,0.26341213
2,70,AK,88822,0.000668458,0.000640324,0.00048145,0.00049162,0.644001435,0.701055241,0.200560562,0.327431831,0.34469071,0.289662638,0.300299522,0.405546806
2,90,AK,1784614,0.009744993,0.009528575,0.014976449,0.011227453,0.467272646,0.519226597,0.354682861,0.386175868,0.28637903,0.233632143,0.276453886,0.289262843
2,100,AK,45456,0.000226846,0.000236535,0.00012587,0.000137467,0.42704489,0.506031054,0.06323308,0.125978077,0.234354118,0.220873613,0.168399396,0.24079302
2,105,AK,38134,0.000137584,0.000202244,0.000148462,0.000116061,0.308737609,0.515747556,0.1228134,0.128650434,0.191301593,0.270081056,0.165701503,0.26076132
2,110,AK,577474,0.003102022,0.003113442,0.002859653,0.002880839,0.459669385,0.524302177,0.174535355,0.280514259,0.246722821,0.217679267,0.247978488,0.286237415
2,122,AK,1021852,0.005662431,0.005755914,0.004667862,0.003968344,0.474185298,0.547771718,0.154291207,0.190406142,0.301920593,0.243781384,0.249273713,0.291359377
2,130,AK,245446,0.001347655,0.001330333,0.001219692,0.001112552,0.469846312,0.527081558,0.175803352,0.244034843,0.264703484,0.224961135,0.2519169,0.276683278
2,150,AK,248496,0.001647655,0.001538876,0.00152223,0.001197158,0.567388014,0.602223246,0.236420023,0.267194285,0.350123779,0.287639692,0.276726636,0.30832569
2,158,AK,140004,0.001320138,0.001280647,0.000891335,0.000793494,0.806885624,0.889533546,0.249520923,0.337159998,0.539394964,0.436871811,0.414249072,0.530246873
2,164,AK,29222,0.000181209,0.000197346,0.000158145,0.000161932,0.530642313,0.656736091,0.203659073,0.333948626,0.297103023,0.309812787,0.261748141,0.296458168
2,170,AK,1705964,0.011685266,0.011344575,0.008164584,0.007454971,0.586140744,0.646683267,0.165651372,0.22987908,0.397942072,0.316631283,0.301233307,0.341833036
2,180,AK,175500,0.001369131,0.001321236,0.0010151,0.000942465,0.667576607,0.732110386,0.218764971,0.312582642,0.434126836,0.38143461,0.301987537,0.429089681
2,185,AK,172540,0.000928862,0.000914648,0.001143075,0.000796989,0.460674661,0.515510457,0.262863327,0.251510681,0.31864365,0.284471372,0.207758229,0.292063769
2,188,AK,137852,0.001029533,0.001090999,0.000900877,0.000781553,0.639087505,0.769634851,0.258376718,0.33734001,0.423469068,0.368422687,0.350142361,0.409843897
2,195,AK,58932,0.000351679,0.000329609,0.00024276,0.000238674,0.510655674,0.543902934,0.133238631,0.208120031,0.220883335,0.192385876,0.24339781,0.262645345
2,198,AK,112380,0.000706713,0.000630526,0.000482011,0.000418518,0.538130253,0.545616458,0.140893177,0.179506354,0.30859187,0.204292939,0.231066297,0.313964694
2,220,AK,160346,0.000891949,0.000808977,0.000690672,0.000755778,0.476008682,0.490626965,0.141439599,0.259294262,0.275657595,0.23609143,0.244248231,0.261397383
2,230,AK,18060,4.90E-05,4.48E-05,7.23E-05,8.71E-05,0.232141704,0.241164793,0.132993215,0.280918175,0.152588039,0.148548506,0.144766661,0.129414242
2,240,AK,126246,0.000837586,0.000718002,0.000598059,0.000500648,0.567734152,0.553071671,0.164233792,0.198900671,0.385212421,0.232327811,0.280083358,0.27367653
2,261,AK,172550,0.000979197,0.001068606,0.000801388,0.000682385,0.485610837,0.602248562,0.159037032,0.197455792,0.263097887,0.267189012,0.213370239,0.286510322
2,275,AK,42982,0.000240269,0.00021694,0.000163617,0.00014271,0.478348545,0.490825069,0.117820554,0.150391451,0.206926834,0.193754178,0.21681088,0.277790274
2,282,AK,11604,5.57E-05,7.14E-05,5.68E-05,4.22E-05,0.410788639,0.598196849,0.184724917,0.192745936,0.187497779,0.242415314,0.194645085,0.129367185
2,290,AK,100984,0.000660404,0.000664817,0.00050727,0.000422304,0.559616594,0.640210408,0.179533269,0.217008062,0.331293426,0.245478453,0.282433626,0.36301277
4,1,AZ,1297830,0.009451032,0.009867282,0.00613312,0.005859537,0.623152868,0.739354973,0.162522341,0.241717262,0.438995677,0.402888989,0.368776098,0.474408692
4,3,AZ,2336704,0.012295335,0.012454469,0.011896067,0.009755943,0.450266688,0.518316175,0.181618277,0.213985528,0.43552792,0.374686575,0.391126914,0.45006151
4,5,AZ,2455974,0.013019498,0.012987722,0.01746649,0.018328126,0.453631927,0.514259698,0.287552288,0.48143434,0.35259894,0.294509868,0.440045742,0.630357073
4,7,AZ,960224,0.004648335,0.00475379,0.00333998,0.003261786,0.414245654,0.481438424,0.097176992,0.15083779,0.341250555,0.290623951,0.287182863,0.334695358
4,9,AZ,672614,0.004329542,0.004472468,0.004180659,0.00322407,0.550819337,0.646628144,0.240733826,0.264558393,0.514305646,0.42976471,0.498113072,0.545506935
4,11,AZ,159836,0.001167117,0.001073504,0.000748065,0.000721994,0.624846056,0.653134213,0.160986095,0.24332752,0.658189349,0.529070905,0.554431621,0.64585915
4,12,AZ,366888,0.001540944,0.001444402,0.001138445,0.00105241,0.359406935,0.382849313,0.077760351,0.10828794,0.402065223,0.292775386,0.268298133,0.343026904
4,13,AZ,71547278,0.436654192,0.437602041,0.364730721,0.362829936,0.522249085,0.594784297,0.181910691,0.286778221,0.519402771,0.439228433,0.43530377,0.523147643
4,15,AZ,3643062,0.017423537,0.017522473,0.012980908,0.012284814,0.40926338,0.467737378,0.101506551,0.148621237,0.323398739,0.26970782,0.268907914,0.321917929
4,17,AZ,1942268,0.013369835,0.013301236,0.008956008,0.008255455,0.589047108,0.665972201,0.156477219,0.220136696,0.432392391,0.362441823,0.35461291,0.420810275
4,19,AZ,17893922,0.094677435,0.095236762,0.095644793,0.094106155,0.452766324,0.517573913,0.194883142,0.30207709,0.462362308,0.389176408,0.436197388,0.536329606
4,21,AZ,6993936,0.041465883,0.041700811,0.035078635,0.026976323,0.507343845,0.579823918,0.177622649,0.188042228,0.503944635,0.417869005,0.403733044,0.466512109
4,23,AZ,845164,0.006082567,0.006301064,0.00327473,0.00348153,0.61585583,0.725013679,0.117975242,0.209648311,0.764629889,0.717424105,0.696341357,0.825087225
4,25,AZ,3874506,0.017649712,0.017254446,0.013203742,0.01241966,0.389811311,0.433069875,0.093361172,0.135061141,0.311617014,0.257659205,0.285547481,0.313152768
4,27,AZ,3615140,0.022759793,0.023280486,0.021684474,0.017433861,0.53873644,0.626239122,0.229155725,0.266611531,0.668580962,0.565322986,0.585466229,0.685600928
5,1,AR,337552,0.001908059,0.001853089,0.001294905,0.001426658,0.48370906,0.533861952,0.116231757,0.218827416,0.289608506,0.245475144,0.24572705,0.2746723
5,3,AR,384280,0.002234905,0.002221888,0.001420916,0.001566747,0.497673461,0.562273551,0.108912598,0.206580391,0.308625451,0.279056618,0.272301859,0.309441044
5,5,AR,741608,0.003326183,0.003188322,0.002182732,0.002388346,0.383799985,0.418081526,0.069174159,0.136566734,0.24662067,0.206476031,0.196328941,0.212908826
5,7,AR,4240422,0.027592692,0.028053171,0.019099575,0.020027825,0.55682423,0.643348296,0.150828171,0.258515681,0.486401823,0.410678292,0.359138184,0.453476149
5,9,AR,668530,0.003922158,0.003581613,0.002661797,0.002723131,0.502038866,0.520992046,0.123627307,0.205984061,0.319422079,0.256515311,0.248932871,0.269931117
5,11,AR,202852,0.001084567,0.001146984,0.000843344,0.000845481,0.457520021,0.549858993,0.1333771,0.21457982,0.402275041,0.324422625,0.281675619,0.366336883
5,13,AR,94818,0.000441612,0.000440179,0.000444966,0.000345852,0.398550333,0.451451994,0.162311439,0.173704996,0.257804122,0.227937129,0.222732531,0.25987928
5,15,AR,496646,0.002722826,0.002838418,0.001849183,0.001779355,0.469143928,0.555779732,0.110170827,0.166209836,0.379566348,0.314076095,0.307770966,0.380826216
5,17,AR,206038,0.001066446,0.001108495,0.000941992,0.00075869,0.442919339,0.523190112,0.155093756,0.175047992,0.327590093,0.267693675,0.2515337,0.311637345
5,19,AR,410588,0.001807387,0.001979755,0.002872703,0.003066944,0.376684831,0.468898034,0.281822523,0.482529857,0.273273412,0.230482577,0.38428022,0.565162559
5,21,AR,280106,0.001592622,0.001484991,0.00104106,0.001035518,0.486545416,0.515554556,0.110061216,0.175900793,0.303282884,0.230321557,0.23573659,0.271568384
5,23,AR,463634,0.002262422,0.002317761,0.001604599,0.001539952,0.417572127,0.486146038,0.096436321,0.144992966,0.25748575,0.222327819,0.226321702,0.262825623
5,25,AR,153666,0.000873828,0.000967833,0.000580659,0.000592827,0.486610255,0.612485879,0.113767292,0.18976541,0.320635286,0.272146141,0.239076101,0.326316766
5,27,AR,438778,0.00229665,0.002300266,0.002455381,0.002611147,0.447902187,0.509807898,0.208376644,0.358939696,0.266569805,0.228961743,0.372587313,0.477529712
5,29,AR,380450,0.002183898,0.002125314,0.00152223,0.001609996,0.491210898,0.543248938,0.124827754,0.219174515,0.303254694,0.273758558,0.257449718,0.292034517
5,31,AR,1804808,0.010649693,0.010218585,0.010365979,0.010910871,0.504939372,0.550595946,0.215846673,0.366177449,0.360282587,0.307262426,0.337277544,0.390656882
5,33,AR,1114678,0.007267134,0.007228309,0.00464527,0.004824601,0.557887799,0.63060953,0.133274609,0.226567745,0.393711073,0.30380717,0.295657947,0.361059689
5,35,AR,901648,0.006112097,0.006064529,0.00387335,0.004617381,0.580077959,0.654083766,0.14004305,0.29111949,0.373127234,0.321106088,0.296821389,0.356029882
5,37,AR,315918,0.001918797,0.001896478,0.001207905,0.001280454,0.51974204,0.583776476,0.115597872,0.204776675,0.321718882,0.247138301,0.258494612,0.301845904
5,39,AR,142132,0.000903358,0.00083417,0.000543894,0.000520307,0.543877683,0.570737049,0.116363811,0.173863494,0.307624909,0.268634291,0.249736894,0.318125618
5,41,AR,225718,0.00132752,0.00141431,0.000848396,0.001015422,0.503278232,0.609328936,0.112395252,0.241349823,0.366694924,0.320008962,0.25515732,0.351064405
5,43,AR,335670,0.001889267,0.001879682,0.001863917,0.001867893,0.481630452,0.544559312,0.206224057,0.32769695,0.289434964,0.244737996,0.353847792,0.411138286
5,45,AR,2117854,0.012014126,0.01226972,0.014379653,0.015669943,0.48543303,0.563393579,0.270676879,0.476269189,0.331150075,0.292544405,0.306933053,0.386933222
5,47,AR,322730,0.001886582,0.001899977,0.001358893,0.001243903,0.500229782,0.572508827,0.135882111,0.188585757,0.309062537,0.255645016,0.300438216,0.298573871
5,49,AR,219864,0.001170473,0.001114093,0.000683095,0.00067889,0.455554552,0.492765893,0.078247455,0.1266031,0.302857243,0.232217846,0.228021751,0.257265023
5,51,AR,1740706,0.008698681,0.008515254,0.006627901,0.00701461,0.42762305,0.475713475,0.114365066,0.202200099,0.286698802,0.23753885,0.249800506,0.295046612
5,53,AR,323566,0.001924837,0.001944064,0.001324654,0.001337101,0.509054549,0.584280074,0.129763481,0.211205911,0.334056919,0.270881795,0.256349372,0.309349414
5,55,AR,775650,0.004760415,0.004688008,0.003377868,0.003548225,0.525184854,0.587754351,0.143165335,0.246704794,0.355253505,0.299117225,0.274871805,0.317220391
5,57,AR,402728,0.002459067,0.002445126,0.001553802,0.001762899,0.522506491,0.590422328,0.11731239,0.230979431,0.402339182,0.352483229,0.332520618,0.363355431
5,59,AR,598916,0.003195311,0.003131637,0.002821906,0.002411791,0.456541565,0.508485751,0.161928186,0.202255886,0.293419776,0.243852555,0.292966378,0.257757633
5,61,AR,245274,0.001500004,0.001519981,0.00094129,0.001079787,0.523328102,0.602642865,0.116484809,0.233426663,0.408566305,0.368222974,0.285453217,0.368494694
5,63,AR,664164,0.003722829,0.003894427,0.002860214,0.002879529,0.479657115,0.57021882,0.140661648,0.227322016,0.355419896,0.29540237,0.280552775,0.366764733
5,65,AR,243912,0.00118658,0.00112669,0.000924311,0.000709179,0.416291124,0.449204793,0.113962556,0.111822314,0.27433254,0.198991071,0.209785428,0.275610316
5,67,AR,318738,0.001508729,0.001582264,0.001523492,0.00147617,0.405051777,0.482745667,0.165723497,0.251805487,0.280438106,0.219026332,0.198313011,0.283162647
5,69,AR,1340296,0.007921498,0.007456446,0.006738055,0.006677349,0.505754493,0.541008882,0.178329681,0.279712755,0.305696101,0.23856299,0.284265269,0.342093018
5,71,AR,464902,0.002656383,0.002744644,0.002185539,0.002239666,0.488947706,0.574113669,0.161446092,0.266696757,0.397238163,0.34647396,0.33180772,0.4466836
5,73,AR,132198,0.000729532,0.000694909,0.000493378,0.000519142,0.472229076,0.511182583,0.111487895,0.195663342,0.260234776,0.219339436,0.266627373,0.27286104
5,75,AR,308388,0.001848998,0.001662042,0.00130122,0.001325305,0.513064741,0.524104413,0.136366,0.224679857,0.312510236,0.24270446,0.282547947,0.305397882
5,77,AR,180804,0.000840271,0.000888055,0.001157809,0.000631562,0.397689726,0.477645043,0.251220678,0.159832086,0.248454799,0.169111789,0.196590836,0.266153901
5,79,AR,252674,0.001140943,0.001193871,0.002126884,0.000785048,0.386399379,0.459483758,0.356545396,0.128010282,0.231064692,0.200339937,0.259504884,0.24155271
5,81,AR,231042,0.001387252,0.001285546,0.000873233,0.000853636,0.513804111,0.541090479,0.113474495,0.175922958,0.300502148,0.23354058,0.253596982,0.276787609
5,83,AR,397950,0.002312087,0.002268775,0.001480413,0.001535584,0.497174384,0.554416548,0.110077884,0.188792755,0.296291379,0.244642294,0.284274106,0.308545428
5,85,AR,1262524,0.008442976,0.008462769,0.005735584,0.005879924,0.572254277,0.651847658,0.152947083,0.253307893,0.37244006,0.310943137,0.301376972,0.351117306
5,87,AR,283236,0.00166779,0.001702631,0.001090173,0.00105838,0.503878675,0.584581892,0.116991943,0.179133702,0.360777608,0.289319611,0.262312508,0.340723244
5,89,AR,297276,0.001306044,0.001276448,0.000915751,0.000897614,0.375950803,0.417557852,0.076679401,0.120737367,0.234343666,0.189452278,0.188866012,0.239036642
5,91,AR,785092,0.00446914,0.004275122,0.00378228,0.003736514,0.487120647,0.52954306,0.16742042,0.261735962,0.314289897,0.249397619,0.262977498,0.310793396
5,93,AR,812762,0.00534431,0.005503984,0.003741025,0.003885485,0.56267986,0.658547408,0.156155051,0.263454346,0.364506069,0.294484749,0.292622941,0.350592179
5,95,AR,140402,0.000677183,0.000769788,0.000507129,0.000539821,0.412729871,0.533176583,0.105122223,0.188862225,0.237993481,0.215098831,0.215779397,0.316283579
5,97,AR,166694,0.000875841,0.000843967,0.000531265,0.000502687,0.449612718,0.492355733,0.082674135,0.121112163,0.233946107,0.243883406,0.264337525,0.275430746
5,99,AR,158638,0.000907385,0.000832771,0.000616582,0.000634475,0.489460337,0.5104949,0.119398016,0.201233511,0.310674051,0.24746551,0.250652066,0.26041178
5,101,AR,146410,0.00081611,0.000708905,0.000521723,0.000480552,0.476991789,0.470858456,0.102532398,0.143018301,0.286229106,0.22724397,0.240203231,0.274179314
5,103,AR,455372,0.00245504,0.002398939,0.001738328,0.001906046,0.461344596,0.512302134,0.115128548,0.215308858,0.311124739,0.231831794,0.233823331,0.266069423
5,105,AR,185928,0.001028862,0.001044112,0.000703161,0.000715441,0.47352771,0.546104471,0.113760282,0.188661801,0.272536815,0.255074708,0.243197436,0.30362986
5,107,AR,372486,0.002461752,0.002427631,0.001448419,0.001708874,0.565545334,0.633790972,0.118933333,0.248145194,0.335449278,0.269875884,0.287527584,0.345767532
5,109,AR,200356,0.001175842,0.001137187,0.000801668,0.000744711,0.502203579,0.551953753,0.125197449,0.177903025,0.322873863,0.25975277,0.29696069,0.349473309
5,111,AR,437586,0.002530208,0.002587187,0.001806525,0.001933714,0.494795755,0.574960121,0.131445853,0.23431658,0.300465115,0.276693772,0.269337119,0.321931617
5,113,AR,368012,0.002238261,0.002095923,0.001294204,0.001303171,0.52045344,0.553842856,0.099449319,0.16300633,0.344640624,0.322399269,0.292549775,0.313243254
